

Ente;Candidato;Liste/Gruppi;Voti lista;;
LUSCIANO;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;22;;
LUSCIANO;MONTELEONE GUIDO;PARTITO COMUNISTA;19;;
LUSCIANO;ORLANDO ANTONIO;PARTITO VALORE UMANO;5;;
LUSCIANO;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;6;;
LUSCIANO;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;4;;
MACERATA CAMPANIA;MORONESE VILMA;MOVIMENTO 5 STELLE;3194;;
MACERATA CAMPANIA;PETRENGA GIOVANNA;FORZA ITALIA;946;;
MACERATA CAMPANIA;;LEGA;205;;
MACERATA CAMPANIA;;FRATELLI D'ITALIA CON GIORGIA MELONI;128;;
MACERATA CAMPANIA;;NOI CON L'ITALIA - UDC;19;;
MACERATA CAMPANIA;CAPUTO NICOLA;PARTITO DEMOCRATICO;430;;
MACERATA CAMPANIA;;+EUROPA;26;;
MACERATA CAMPANIA;;CIVICA POPOLARE LORENZIN;22;;
MACERATA CAMPANIA;;ITALIA EUROPA INSIEME;11;;
MACERATA CAMPANIA;FABROCILE ANTONELLO;LIBERI E UGUALI;39;;
MACERATA CAMPANIA;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;25;;
MACERATA CAMPANIA;ORLANDO ANTONIO;PARTITO VALORE UMANO;23;;
MACERATA CAMPANIA;RASCATO ERNESTO;POTERE AL POPOLO!;20;;
MACERATA CAMPANIA;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;14;;
MACERATA CAMPANIA;MONTELEONE GUIDO;PARTITO COMUNISTA;17;;
MACERATA CAMPANIA;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;16;;
MACERATA CAMPANIA;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;12;;
MACERATA CAMPANIA;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;3;;
MADDALONI;MORONESE VILMA;MOVIMENTO 5 STELLE;8281;;
MADDALONI;PETRENGA GIOVANNA;FORZA ITALIA;2773;;
MADDALONI;;LEGA;548;;
MADDALONI;;FRATELLI D'ITALIA CON GIORGIA MELONI;388;;
MADDALONI;;NOI CON L'ITALIA - UDC;107;;
MADDALONI;CAPUTO NICOLA;PARTITO DEMOCRATICO;1845;;
MADDALONI;;CIVICA POPOLARE LORENZIN;255;;
MADDALONI;;+EUROPA;145;;
MADDALONI;;ITALIA EUROPA INSIEME;95;;
MADDALONI;FABROCILE ANTONELLO;LIBERI E UGUALI;242;;
MADDALONI;RASCATO ERNESTO;POTERE AL POPOLO!;130;;
MADDALONI;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;70;;
MADDALONI;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;51;;
MADDALONI;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;51;;
MADDALONI;MONTELEONE GUIDO;PARTITO COMUNISTA;48;;
MADDALONI;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;17;;
MADDALONI;ORLANDO ANTONIO;PARTITO VALORE UMANO;13;;
MADDALONI;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;13;;
MARCIANISE;MORONESE VILMA;MOVIMENTO 5 STELLE;10607;;
MARCIANISE;PETRENGA GIOVANNA;FORZA ITALIA;2771;;
MARCIANISE;;LEGA;565;;
MARCIANISE;;FRATELLI D'ITALIA CON GIORGIA MELONI;311;;
MARCIANISE;;NOI CON L'ITALIA - UDC;167;;
MARCIANISE;CAPUTO NICOLA;PARTITO DEMOCRATICO;1580;;
MARCIANISE;;+EUROPA;204;;
MARCIANISE;;CIVICA POPOLARE LORENZIN;177;;
MARCIANISE;;ITALIA EUROPA INSIEME;54;;
MARCIANISE;FABROCILE ANTONELLO;LIBERI E UGUALI;277;;
MARCIANISE;RASCATO ERNESTO;POTERE AL POPOLO!;79;;
MARCIANISE;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;66;;
MARCIANISE;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;62;;
MARCIANISE;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;58;;
MARCIANISE;MONTELEONE GUIDO;PARTITO COMUNISTA;48;;
MARCIANISE;ORLANDO ANTONIO;PARTITO VALORE UMANO;40;;
MARCIANISE;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;37;;
MARCIANISE;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;24;;
ORTA DI ATELLA;MORONESE VILMA;MOVIMENTO 5 STELLE;7281;;
ORTA DI ATELLA;PETRENGA GIOVANNA;FORZA ITALIA;1627;;
ORTA DI ATELLA;;LEGA;294;;
ORTA DI ATELLA;;FRATELLI D'ITALIA CON GIORGIA MELONI;293;;
ORTA DI ATELLA;;NOI CON L'ITALIA - UDC;43;;
ORTA DI ATELLA;CAPUTO NICOLA;PARTITO DEMOCRATICO;889;;
ORTA DI ATELLA;;ITALIA EUROPA INSIEME;91;;
ORTA DI ATELLA;;+EUROPA;55;;
ORTA DI ATELLA;;CIVICA POPOLARE LORENZIN;22;;
ORTA DI ATELLA;RASCATO ERNESTO;POTERE AL POPOLO!;133;;
ORTA DI ATELLA;FABROCILE ANTONELLO;LIBERI E UGUALI;114;;
ORTA DI ATELLA;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;49;;
ORTA DI ATELLA;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;34;;
ORTA DI ATELLA;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;32;;
ORTA DI ATELLA;MONTELEONE GUIDO;PARTITO COMUNISTA;27;;
ORTA DI ATELLA;ORLANDO ANTONIO;PARTITO VALORE UMANO;13;;
ORTA DI ATELLA;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;10;;
ORTA DI ATELLA;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;8;;
PARETE;MORONESE VILMA;MOVIMENTO 5 STELLE;2971;;
PARETE;PETRENGA GIOVANNA;FORZA ITALIA;826;;
PARETE;;LEGA;211;;
PARETE;;FRATELLI D'ITALIA CON GIORGIA MELONI;160;;
PARETE;;NOI CON L'ITALIA - UDC;40;;
PARETE;CAPUTO NICOLA;PARTITO DEMOCRATICO;693;;
PARETE;;CIVICA POPOLARE LORENZIN;49;;
PARETE;;+EUROPA;29;;
PARETE;;ITALIA EUROPA INSIEME;8;;
PARETE;FABROCILE ANTONELLO;LIBERI E UGUALI;64;;
PARETE;RASCATO ERNESTO;POTERE AL POPOLO!;44;;
PARETE;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;27;;
PARETE;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;11;;
PARETE;MONTELEONE GUIDO;PARTITO COMUNISTA;11;;
PARETE;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;7;;
PARETE;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;4;;
PARETE;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;4;;
PARETE;ORLANDO ANTONIO;PARTITO VALORE UMANO;2;;
PORTICO DI CASERTA;MORONESE VILMA;MOVIMENTO 5 STELLE;2191;;
PORTICO DI CASERTA;PETRENGA GIOVANNA;FORZA ITALIA;625;;
PORTICO DI CASERTA;;LEGA;165;;
PORTICO DI CASERTA;;FRATELLI D'ITALIA CON GIORGIA MELONI;98;;
PORTICO DI CASERTA;;NOI CON L'ITALIA - UDC;17;;
PORTICO DI CASERTA;CAPUTO NICOLA;PARTITO DEMOCRATICO;276;;
PORTICO DI CASERTA;;CIVICA POPOLARE LORENZIN;82;;
PORTICO DI CASERTA;;+EUROPA;12;;
PORTICO DI CASERTA;;ITALIA EUROPA INSIEME;1;;
PORTICO DI CASERTA;FABROCILE ANTONELLO;LIBERI E UGUALI;25;;
PORTICO DI CASERTA;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;19;;
PORTICO DI CASERTA;RASCATO ERNESTO;POTERE AL POPOLO!;16;;
PORTICO DI CASERTA;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;16;;
PORTICO DI CASERTA;MONTELEONE GUIDO;PARTITO COMUNISTA;10;;
PORTICO DI CASERTA;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;10;;
PORTICO DI CASERTA;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;9;;
PORTICO DI CASERTA;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;8;;
PORTICO DI CASERTA;ORLANDO ANTONIO;PARTITO VALORE UMANO;6;;
RECALE;MORONESE VILMA;MOVIMENTO 5 STELLE;2029;;
RECALE;PETRENGA GIOVANNA;FORZA ITALIA;505;;
RECALE;;LEGA;207;;
RECALE;;FRATELLI D'ITALIA CON GIORGIA MELONI;97;;
RECALE;;NOI CON L'ITALIA - UDC;12;;
RECALE;CAPUTO NICOLA;PARTITO DEMOCRATICO;366;;
RECALE;;+EUROPA;14;;
RECALE;;CIVICA POPOLARE LORENZIN;10;;
RECALE;;ITALIA EUROPA INSIEME;8;;
RECALE;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;204;;
RECALE;FABROCILE ANTONELLO;LIBERI E UGUALI;48;;
RECALE;RASCATO ERNESTO;POTERE AL POPOLO!;27;;
RECALE;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;19;;
RECALE;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;17;;
RECALE;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;17;;
RECALE;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;9;;
RECALE;MONTELEONE GUIDO;PARTITO COMUNISTA;7;;
RECALE;ORLANDO ANTONIO;PARTITO VALORE UMANO;8;;
SAN CIPRIANO D'AVERSA;MORONESE VILMA;MOVIMENTO 5 STELLE;2431;;
SAN CIPRIANO D'AVERSA;PETRENGA GIOVANNA;FORZA ITALIA;1645;;
SAN CIPRIANO D'AVERSA;;FRATELLI D'ITALIA CON GIORGIA MELONI;290;;
SAN CIPRIANO D'AVERSA;;LEGA;254;;
SAN CIPRIANO D'AVERSA;;NOI CON L'ITALIA - UDC;62;;
SAN CIPRIANO D'AVERSA;CAPUTO NICOLA;PARTITO DEMOCRATICO;441;;
SAN CIPRIANO D'AVERSA;;+EUROPA;47;;
SAN CIPRIANO D'AVERSA;;CIVICA POPOLARE LORENZIN;29;;
SAN CIPRIANO D'AVERSA;;ITALIA EUROPA INSIEME;27;;
SAN CIPRIANO D'AVERSA;FABROCILE ANTONELLO;LIBERI E UGUALI;63;;
SAN CIPRIANO D'AVERSA;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;37;;
SAN CIPRIANO D'AVERSA;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;31;;
SAN CIPRIANO D'AVERSA;RASCATO ERNESTO;POTERE AL POPOLO!;26;;
SAN CIPRIANO D'AVERSA;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;24;;
SAN CIPRIANO D'AVERSA;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;17;;
SAN CIPRIANO D'AVERSA;MONTELEONE GUIDO;PARTITO COMUNISTA;16;;
SAN CIPRIANO D'AVERSA;ORLANDO ANTONIO;PARTITO VALORE UMANO;4;;
SAN CIPRIANO D'AVERSA;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
SAN FELICE A CANCELLO;MORONESE VILMA;MOVIMENTO 5 STELLE;4255;;
SAN FELICE A CANCELLO;PETRENGA GIOVANNA;FORZA ITALIA;1686;;
SAN FELICE A CANCELLO;;LEGA;299;;
SAN FELICE A CANCELLO;;FRATELLI D'ITALIA CON GIORGIA MELONI;244;;
SAN FELICE A CANCELLO;;NOI CON L'ITALIA - UDC;57;;
SAN FELICE A CANCELLO;CAPUTO NICOLA;PARTITO DEMOCRATICO;672;;
SAN FELICE A CANCELLO;;ITALIA EUROPA INSIEME;120;;
SAN FELICE A CANCELLO;;CIVICA POPOLARE LORENZIN;47;;
SAN FELICE A CANCELLO;;+EUROPA;27;;
SAN FELICE A CANCELLO;FABROCILE ANTONELLO;LIBERI E UGUALI;59;;
SAN FELICE A CANCELLO;RASCATO ERNESTO;POTERE AL POPOLO!;59;;
SAN FELICE A CANCELLO;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;37;;
SAN FELICE A CANCELLO;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;31;;
SAN FELICE A CANCELLO;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;20;;
SAN FELICE A CANCELLO;MONTELEONE GUIDO;PARTITO COMUNISTA;23;;
SAN FELICE A CANCELLO;ORLANDO ANTONIO;PARTITO VALORE UMANO;12;;
SAN FELICE A CANCELLO;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;10;;
SAN FELICE A CANCELLO;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;5;;
SAN MARCELLINO;MORONESE VILMA;MOVIMENTO 5 STELLE;2354;;
SAN MARCELLINO;PETRENGA GIOVANNA;FORZA ITALIA;1439;;
SAN MARCELLINO;;FRATELLI D'ITALIA CON GIORGIA MELONI;433;;
SAN MARCELLINO;;LEGA;326;;
SAN MARCELLINO;;NOI CON L'ITALIA - UDC;28;;
SAN MARCELLINO;CAPUTO NICOLA;PARTITO DEMOCRATICO;429;;
SAN MARCELLINO;;CIVICA POPOLARE LORENZIN;92;;
SAN MARCELLINO;;ITALIA EUROPA INSIEME;13;;
SAN MARCELLINO;;+EUROPA;13;;
SAN MARCELLINO;FABROCILE ANTONELLO;LIBERI E UGUALI;42;;
SAN MARCELLINO;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;38;;
SAN MARCELLINO;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;23;;
SAN MARCELLINO;RASCATO ERNESTO;POTERE AL POPOLO!;20;;
SAN MARCELLINO;MONTELEONE GUIDO;PARTITO COMUNISTA;9;;
SAN MARCELLINO;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;6;;
SAN MARCELLINO;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;2;;
SAN MARCELLINO;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;2;;
SAN MARCELLINO;ORLANDO ANTONIO;PARTITO VALORE UMANO;1;;
SAN MARCO EVANGELISTA;MORONESE VILMA;MOVIMENTO 5 STELLE;1734;;
SAN MARCO EVANGELISTA;PETRENGA GIOVANNA;FORZA ITALIA;503;;
SAN MARCO EVANGELISTA;;LEGA;98;;
SAN MARCO EVANGELISTA;;FRATELLI D'ITALIA CON GIORGIA MELONI;71;;
SAN MARCO EVANGELISTA;;NOI CON L'ITALIA - UDC;11;;
SAN MARCO EVANGELISTA;CAPUTO NICOLA;PARTITO DEMOCRATICO;493;;
SAN MARCO EVANGELISTA;;CIVICA POPOLARE LORENZIN;36;;
SAN MARCO EVANGELISTA;;ITALIA EUROPA INSIEME;10;;
SAN MARCO EVANGELISTA;;+EUROPA;10;;
SAN MARCO EVANGELISTA;FABROCILE ANTONELLO;LIBERI E UGUALI;35;;
SAN MARCO EVANGELISTA;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;27;;
SAN MARCO EVANGELISTA;RASCATO ERNESTO;POTERE AL POPOLO!;15;;
SAN MARCO EVANGELISTA;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;10;;
SAN MARCO EVANGELISTA;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;9;;
SAN MARCO EVANGELISTA;MONTELEONE GUIDO;PARTITO COMUNISTA;9;;
SAN MARCO EVANGELISTA;ORLANDO ANTONIO;PARTITO VALORE UMANO;6;;
SAN MARCO EVANGELISTA;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;6;;
SAN MARCO EVANGELISTA;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;2;;
SAN NICOLA LA STRADA;MORONESE VILMA;MOVIMENTO 5 STELLE;5831;;
SAN NICOLA LA STRADA;PETRENGA GIOVANNA;FORZA ITALIA;1414;;
SAN NICOLA LA STRADA;;LEGA;523;;
SAN NICOLA LA STRADA;;FRATELLI D'ITALIA CON GIORGIA MELONI;270;;
SAN NICOLA LA STRADA;;NOI CON L'ITALIA - UDC;121;;
SAN NICOLA LA STRADA;CAPUTO NICOLA;PARTITO DEMOCRATICO;1404;;
SAN NICOLA LA STRADA;;+EUROPA;97;;
SAN NICOLA LA STRADA;;CIVICA POPOLARE LORENZIN;58;;
SAN NICOLA LA STRADA;;ITALIA EUROPA INSIEME;28;;
SAN NICOLA LA STRADA;FABROCILE ANTONELLO;LIBERI E UGUALI;196;;
SAN NICOLA LA STRADA;RASCATO ERNESTO;POTERE AL POPOLO!;108;;
SAN NICOLA LA STRADA;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;55;;
SAN NICOLA LA STRADA;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;55;;
SAN NICOLA LA STRADA;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;34;;
SAN NICOLA LA STRADA;MONTELEONE GUIDO;PARTITO COMUNISTA;33;;
SAN NICOLA LA STRADA;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;22;;
SAN NICOLA LA STRADA;ORLANDO ANTONIO;PARTITO VALORE UMANO;10;;
SAN NICOLA LA STRADA;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;6;;
SAN PRISCO;MORONESE VILMA;MOVIMENTO 5 STELLE;3225;;
SAN PRISCO;PETRENGA GIOVANNA;FORZA ITALIA;1226;;
SAN PRISCO;;LEGA;359;;
SAN PRISCO;;FRATELLI D'ITALIA CON GIORGIA MELONI;194;;
SAN PRISCO;;NOI CON L'ITALIA - UDC;27;;
SAN PRISCO;CAPUTO NICOLA;PARTITO DEMOCRATICO;521;;
SAN PRISCO;;+EUROPA;43;;
SAN PRISCO;;ITALIA EUROPA INSIEME;30;;
SAN PRISCO;;CIVICA POPOLARE LORENZIN;19;;
SAN PRISCO;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;82;;
SAN PRISCO;FABROCILE ANTONELLO;LIBERI E UGUALI;73;;
SAN PRISCO;RASCATO ERNESTO;POTERE AL POPOLO!;42;;
SAN PRISCO;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;27;;
SAN PRISCO;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;15;;
SAN PRISCO;ORLANDO ANTONIO;PARTITO VALORE UMANO;12;;
SAN PRISCO;MONTELEONE GUIDO;PARTITO COMUNISTA;9;;
SAN PRISCO;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;4;;
SAN PRISCO;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;1;;
SANTA MARIA A VICO;MORONESE VILMA;MOVIMENTO 5 STELLE;3107;;
SANTA MARIA A VICO;PETRENGA GIOVANNA;FORZA ITALIA;1328;;
SANTA MARIA A VICO;;FRATELLI D'ITALIA CON GIORGIA MELONI;301;;
SANTA MARIA A VICO;;LEGA;245;;
SANTA MARIA A VICO;;NOI CON L'ITALIA - UDC;99;;
SANTA MARIA A VICO;CAPUTO NICOLA;PARTITO DEMOCRATICO;682;;
SANTA MARIA A VICO;;ITALIA EUROPA INSIEME;380;;
SANTA MARIA A VICO;;+EUROPA;50;;
SANTA MARIA A VICO;;CIVICA POPOLARE LORENZIN;39;;
SANTA MARIA A VICO;FABROCILE ANTONELLO;LIBERI E UGUALI;86;;
SANTA MARIA A VICO;RASCATO ERNESTO;POTERE AL POPOLO!;50;;
SANTA MARIA A VICO;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;33;;
SANTA MARIA A VICO;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;25;;
SANTA MARIA A VICO;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;18;;
SANTA MARIA A VICO;MONTELEONE GUIDO;PARTITO COMUNISTA;18;;
SANTA MARIA A VICO;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;12;;
SANTA MARIA A VICO;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;10;;
SANTA MARIA A VICO;ORLANDO ANTONIO;PARTITO VALORE UMANO;6;;
SANTA MARIA LA FOSSA;PETRENGA GIOVANNA;FORZA ITALIA;315;;
SANTA MARIA LA FOSSA;;FRATELLI D'ITALIA CON GIORGIA MELONI;144;;
SANTA MARIA LA FOSSA;;LEGA;78;;
SANTA MARIA LA FOSSA;;NOI CON L'ITALIA - UDC;4;;
SANTA MARIA LA FOSSA;MORONESE VILMA;MOVIMENTO 5 STELLE;503;;
SANTA MARIA LA FOSSA;CAPUTO NICOLA;PARTITO DEMOCRATICO;127;;
SANTA MARIA LA FOSSA;;CIVICA POPOLARE LORENZIN;6;;
SANTA MARIA LA FOSSA;;ITALIA EUROPA INSIEME;4;;
SANTA MARIA LA FOSSA;;+EUROPA;2;;
SANTA MARIA LA FOSSA;FABROCILE ANTONELLO;LIBERI E UGUALI;10;;
SANTA MARIA LA FOSSA;RASCATO ERNESTO;POTERE AL POPOLO!;7;;
SANTA MARIA LA FOSSA;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;7;;
SANTA MARIA LA FOSSA;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;5;;
SANTA MARIA LA FOSSA;MONTELEONE GUIDO;PARTITO COMUNISTA;4;;
SANTA MARIA LA FOSSA;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;2;;
SANTA MARIA LA FOSSA;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;1;;
SANTA MARIA LA FOSSA;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
SANTA MARIA LA FOSSA;ORLANDO ANTONIO;PARTITO VALORE UMANO;0;;
SANT'ARPINO;MORONESE VILMA;MOVIMENTO 5 STELLE;4088;;
SANT'ARPINO;PETRENGA GIOVANNA;FORZA ITALIA;910;;
SANT'ARPINO;;LEGA;323;;
SANT'ARPINO;;FRATELLI D'ITALIA CON GIORGIA MELONI;189;;
SANT'ARPINO;;NOI CON L'ITALIA - UDC;164;;
SANT'ARPINO;CAPUTO NICOLA;PARTITO DEMOCRATICO;769;;
SANT'ARPINO;;+EUROPA;36;;
SANT'ARPINO;;ITALIA EUROPA INSIEME;23;;
SANT'ARPINO;;CIVICA POPOLARE LORENZIN;18;;
SANT'ARPINO;FABROCILE ANTONELLO;LIBERI E UGUALI;115;;
SANT'ARPINO;RASCATO ERNESTO;POTERE AL POPOLO!;80;;
SANT'ARPINO;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;27;;
SANT'ARPINO;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;23;;
SANT'ARPINO;MONTELEONE GUIDO;PARTITO COMUNISTA;22;;
SANT'ARPINO;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;17;;
SANT'ARPINO;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;13;;
SANT'ARPINO;ORLANDO ANTONIO;PARTITO VALORE UMANO;4;;
SANT'ARPINO;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;4;;
SUCCIVO;MORONESE VILMA;MOVIMENTO 5 STELLE;1959;;
SUCCIVO;PETRENGA GIOVANNA;FORZA ITALIA;540;;
SUCCIVO;;FRATELLI D'ITALIA CON GIORGIA MELONI;404;;
SUCCIVO;;LEGA;147;;
SUCCIVO;;NOI CON L'ITALIA - UDC;16;;
SUCCIVO;CAPUTO NICOLA;PARTITO DEMOCRATICO;509;;
SUCCIVO;;+EUROPA;14;;
SUCCIVO;;ITALIA EUROPA INSIEME;10;;
SUCCIVO;;CIVICA POPOLARE LORENZIN;6;;
SUCCIVO;FABROCILE ANTONELLO;LIBERI E UGUALI;65;;
SUCCIVO;RASCATO ERNESTO;POTERE AL POPOLO!;45;;
SUCCIVO;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;27;;
SUCCIVO;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;14;;
SUCCIVO;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;14;;
SUCCIVO;MONTELEONE GUIDO;PARTITO COMUNISTA;5;;
SUCCIVO;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;6;;
SUCCIVO;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;2;;
SUCCIVO;ORLANDO ANTONIO;PARTITO VALORE UMANO;2;;
TEVEROLA;MORONESE VILMA;MOVIMENTO 5 STELLE;3392;;
TEVEROLA;PETRENGA GIOVANNA;FORZA ITALIA;1052;;
TEVEROLA;;FRATELLI D'ITALIA CON GIORGIA MELONI;626;;
TEVEROLA;;LEGA;256;;
TEVEROLA;;NOI CON L'ITALIA - UDC;13;;
TEVEROLA;CAPUTO NICOLA;PARTITO DEMOCRATICO;632;;
TEVEROLA;;+EUROPA;42;;
TEVEROLA;;CIVICA POPOLARE LORENZIN;30;;
TEVEROLA;;ITALIA EUROPA INSIEME;8;;
TEVEROLA;FABROCILE ANTONELLO;LIBERI E UGUALI;45;;
TEVEROLA;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;44;;
TEVEROLA;RASCATO ERNESTO;POTERE AL POPOLO!;36;;
TEVEROLA;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;18;;
TEVEROLA;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;15;;
TEVEROLA;MONTELEONE GUIDO;PARTITO COMUNISTA;13;;
TEVEROLA;ORLANDO ANTONIO;PARTITO VALORE UMANO;6;;
TEVEROLA;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;5;;
TEVEROLA;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;3;;
TRENTOLA DUCENTA;MORONESE VILMA;MOVIMENTO 5 STELLE;4988;;
TRENTOLA DUCENTA;PETRENGA GIOVANNA;FORZA ITALIA;1549;;
TRENTOLA DUCENTA;;FRATELLI D'ITALIA CON GIORGIA MELONI;394;;
TRENTOLA DUCENTA;;LEGA;311;;
TRENTOLA DUCENTA;;NOI CON L'ITALIA - UDC;60;;
TRENTOLA DUCENTA;CAPUTO NICOLA;PARTITO DEMOCRATICO;738;;
TRENTOLA DUCENTA;;CIVICA POPOLARE LORENZIN;30;;
TRENTOLA DUCENTA;;+EUROPA;27;;
TRENTOLA DUCENTA;;ITALIA EUROPA INSIEME;8;;
TRENTOLA DUCENTA;FABROCILE ANTONELLO;LIBERI E UGUALI;68;;
TRENTOLA DUCENTA;RASCATO ERNESTO;POTERE AL POPOLO!;62;;
TRENTOLA DUCENTA;BOCCHINI PATRIZIA;ITALIA AGLI ITALIANI;40;;
TRENTOLA DUCENTA;DEBLASIO MARIA STELLA;CASAPOUND ITALIA;31;;
TRENTOLA DUCENTA;CANDALINO FABIO;IL POPOLO DELLA FAMIGLIA;22;;
TRENTOLA DUCENTA;MONTELEONE GUIDO;PARTITO COMUNISTA;16;;
TRENTOLA DUCENTA;ORLANDO ANTONIO;PARTITO VALORE UMANO;14;;
TRENTOLA DUCENTA;ZIGNONE PAOLO;PER UNA SINISTRA RIVOLUZIONARIA;8;;
TRENTOLA DUCENTA;GADOLA ARNALDO;PARTITO REPUBBLICANO ITALIANO - ALA;5;;
VALLE DI MADDALONI;MORONESE VILMA;MOVIMENTO 5 STELLE;674;;
VALLE DI MADDALONI;PETRENGA GIOVANNA;FORZA ITALIA;241;;
