

Ente;Candidato;Liste/Gruppi;Voti lista;;
MADDALONI;CHILELLI GIANMARCO;PARTITO COMUNISTA;50;;
MADDALONI;ROMANELLI MARIO;IL POPOLO DELLA FAMIGLIA;47;;
MADDALONI;PETRACCO GIROLAMO;PER UNA SINISTRA RIVOLUZIONARIA;28;;
MADDALONI;SANTORO ROSANNA;LISTA DEL POPOLO PER LA COSTITUZIONE;28;;
MADDALONI;COLELLA GIUSEPPE;PARTITO VALORE UMANO;14;;
MARCIANISE;DEL MONACO ANTONIO;MOVIMENTO 5 STELLE;11760;;
MARCIANISE;CICIA LUCREZIA;FORZA ITALIA;3168;;
MARCIANISE;;LEGA;640;;
MARCIANISE;;FRATELLI D'ITALIA CON GIORGIA MELONI;346;;
MARCIANISE;;NOI CON L'ITALIA - UDC;74;;
MARCIANISE;LETIZIA ANGELA;PARTITO DEMOCRATICO;1703;;
MARCIANISE;;+EUROPA;208;;
MARCIANISE;;ITALIA EUROPA INSIEME;156;;
MARCIANISE;;CIVICA POPOLARE LORENZIN;102;;
MARCIANISE;DIODATO FILOMENA;LIBERI E UGUALI;333;;
MARCIANISE;CLEMENTE ROSA MARIA;POTERE AL POPOLO!;93;;
MARCIANISE;MATERAZZO FRANCESCO;ITALIA AGLI ITALIANI;81;;
MARCIANISE;ROMANELLI MARIO;IL POPOLO DELLA FAMIGLIA;62;;
MARCIANISE;BISOGNO TIZIANA;CASAPOUND ITALIA;60;;
MARCIANISE;COLELLA GIUSEPPE;PARTITO VALORE UMANO;48;;
MARCIANISE;CHILELLI GIANMARCO;PARTITO COMUNISTA;45;;
MARCIANISE;PETRACCO GIROLAMO;PER UNA SINISTRA RIVOLUZIONARIA;38;;
MARCIANISE;SANTORO ROSANNA;LISTA DEL POPOLO PER LA COSTITUZIONE;23;;
PORTICO DI CASERTA;DEL MONACO ANTONIO;MOVIMENTO 5 STELLE;2544;;
PORTICO DI CASERTA;CICIA LUCREZIA;FORZA ITALIA;705;;
PORTICO DI CASERTA;;LEGA;186;;
PORTICO DI CASERTA;;FRATELLI D'ITALIA CON GIORGIA MELONI;116;;
PORTICO DI CASERTA;;NOI CON L'ITALIA - UDC;20;;
PORTICO DI CASERTA;LETIZIA ANGELA;PARTITO DEMOCRATICO;307;;
PORTICO DI CASERTA;;CIVICA POPOLARE LORENZIN;26;;
PORTICO DI CASERTA;;+EUROPA;23;;
PORTICO DI CASERTA;;ITALIA EUROPA INSIEME;7;;
PORTICO DI CASERTA;DIODATO FILOMENA;LIBERI E UGUALI;32;;
