

Ente;Candidato;Liste/Gruppi;Voti lista;;
CASTEL DI SASSO;;ITALIA EUROPA INSIEME;1;;
CASTEL DI SASSO;PATALANO ANTONIO;LIBERI E UGUALI;8;;
CASTEL DI SASSO;GRASSO REMO;POTERE AL POPOLO!;7;;
CASTEL DI SASSO;ARENA CINZIA;PARTITO COMUNISTA;3;;
CASTEL DI SASSO;MALLINI MANCINO GIOVANNI;CASAPOUND ITALIA;2;;
CASTEL DI SASSO;DI LILLO GIOVANNI;IL POPOLO DELLA FAMIGLIA;1;;
CASTEL DI SASSO;DELLA VALLE VINCENZO;ITALIA AGLI ITALIANI;1;;
CASTEL DI SASSO;PONZO ANTONIO;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
CASTEL DI SASSO;BEATO FULVIO;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CASTEL DI SASSO;GUARDABASCIO ANGELO;PARTITO VALORE UMANO;0;;
CASTELLO DEL MATESE;BUOMPANE GIUSEPPE;MOVIMENTO 5 STELLE;407;;
CASTELLO DEL MATESE;GRIMALDI MASSIMO;FORZA ITALIA;89;;
CASTELLO DEL MATESE;;LEGA;52;;
CASTELLO DEL MATESE;;FRATELLI D'ITALIA CON GIORGIA MELONI;37;;
CASTELLO DEL MATESE;;NOI CON L'ITALIA - UDC;10;;
CASTELLO DEL MATESE;OLIVIERO GENNARO;PARTITO DEMOCRATICO;132;;
CASTELLO DEL MATESE;;CIVICA POPOLARE LORENZIN;11;;
CASTELLO DEL MATESE;;+EUROPA;10;;
CASTELLO DEL MATESE;;ITALIA EUROPA INSIEME;9;;
CASTELLO DEL MATESE;GRASSO REMO;POTERE AL POPOLO!;28;;
CASTELLO DEL MATESE;PATALANO ANTONIO;LIBERI E UGUALI;26;;
CASTELLO DEL MATESE;MALLINI MANCINO GIOVANNI;CASAPOUND ITALIA;3;;
CASTELLO DEL MATESE;GUARDABASCIO ANGELO;PARTITO VALORE UMANO;2;;
CASTELLO DEL MATESE;DELLA VALLE VINCENZO;ITALIA AGLI ITALIANI;1;;
CASTELLO DEL MATESE;PONZO ANTONIO;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
CASTELLO DEL MATESE;ARENA CINZIA;PARTITO COMUNISTA;1;;
CASTELLO DEL MATESE;DI LILLO GIOVANNI;IL POPOLO DELLA FAMIGLIA;0;;
CASTELLO DEL MATESE;BEATO FULVIO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CELLOLE;BUOMPANE GIUSEPPE;MOVIMENTO 5 STELLE;1870;;
CELLOLE;GRIMALDI MASSIMO;FORZA ITALIA;825;;
CELLOLE;;LEGA;384;;
CELLOLE;;FRATELLI D'ITALIA CON GIORGIA MELONI;164;;
CELLOLE;;NOI CON L'ITALIA - UDC;31;;
CELLOLE;OLIVIERO GENNARO;PARTITO DEMOCRATICO;463;;
CELLOLE;;CIVICA POPOLARE LORENZIN;114;;
CELLOLE;;+EUROPA;27;;
CELLOLE;;ITALIA EUROPA INSIEME;13;;
CELLOLE;PATALANO ANTONIO;LIBERI E UGUALI;78;;
CELLOLE;DELLA VALLE VINCENZO;ITALIA AGLI ITALIANI;26;;
CELLOLE;GRASSO REMO;POTERE AL POPOLO!;20;;
CELLOLE;MALLINI MANCINO GIOVANNI;CASAPOUND ITALIA;10;;
CELLOLE;ARENA CINZIA;PARTITO COMUNISTA;11;;
CELLOLE;DI LILLO GIOVANNI;IL POPOLO DELLA FAMIGLIA;9;;
CELLOLE;GUARDABASCIO ANGELO;PARTITO VALORE UMANO;8;;
CELLOLE;BEATO FULVIO;PER UNA SINISTRA RIVOLUZIONARIA;8;;
CELLOLE;PONZO ANTONIO;LISTA DEL POPOLO PER LA COSTITUZIONE;4;;
CIORLANO;GRIMALDI MASSIMO;FORZA ITALIA;44;;
CIORLANO;;LEGA;36;;
CIORLANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;9;;
CIORLANO;;NOI CON L'ITALIA - UDC;1;;
CIORLANO;BUOMPANE GIUSEPPE;MOVIMENTO 5 STELLE;66;;
CIORLANO;OLIVIERO GENNARO;PARTITO DEMOCRATICO;23;;
CIORLANO;;+EUROPA;14;;
CIORLANO;;CIVICA POPOLARE LORENZIN;3;;
CIORLANO;;ITALIA EUROPA INSIEME;1;;
CIORLANO;DELLA VALLE VINCENZO;ITALIA AGLI ITALIANI;6;;
CIORLANO;PONZO ANTONIO;LISTA DEL POPOLO PER LA COSTITUZIONE;4;;
CIORLANO;PATALANO ANTONIO;LIBERI E UGUALI;3;;
CIORLANO;MALLINI MANCINO GIOVANNI;CASAPOUND ITALIA;2;;
CIORLANO;DI LILLO GIOVANNI;IL POPOLO DELLA FAMIGLIA;1;;
CIORLANO;ARENA CINZIA;PARTITO COMUNISTA;1;;
