

Ente;Candidato;Liste/Gruppi;Voti lista;;
LIVERI;;FRATELLI D'ITALIA CON GIORGIA MELONI;39;;
LIVERI;;LEGA;32;;
LIVERI;;NOI CON L'ITALIA - UDC;14;;
LIVERI;URRARO FRANCESCO;MOVIMENTO 5 STELLE;309;;
LIVERI;D'ANGELO LIBERA;PARTITO DEMOCRATICO;76;;
LIVERI;;ITALIA EUROPA INSIEME;12;;
LIVERI;;+EUROPA;5;;
LIVERI;;CIVICA POPOLARE LORENZIN;1;;
LIVERI;TRIPALDI MARIA FRANCESCA;LIBERI E UGUALI;22;;
LIVERI;DI BERNARDINI NATALE;POTERE AL POPOLO!;15;;
LIVERI;CHIANESE DOMENICO;IL POPOLO DELLA FAMIGLIA;3;;
LIVERI;IANNUZZI GIUSEPPINA;ITALIA AGLI ITALIANI;3;;
LIVERI;NAPPA MARIA GIUSEPPA ROSARIA;CASAPOUND ITALIA;2;;
LIVERI;ALBANESE SAVERIA;PER UNA SINISTRA RIVOLUZIONARIA;2;;
LIVERI;MARTINI ANTONIETTA;PARTITO COMUNISTA;1;;
LIVERI;SPERANZA MARIA ROSARIA;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
LIVERI;LIBERTI MAURIZIO;PARTITO VALORE UMANO;0;;
MASSA DI SOMMA;URRARO FRANCESCO;MOVIMENTO 5 STELLE;1387;;
MASSA DI SOMMA;TESTA NUNZIO FRANCESCO;FORZA ITALIA;657;;
MASSA DI SOMMA;;FRATELLI D'ITALIA CON GIORGIA MELONI;45;;
MASSA DI SOMMA;;LEGA;42;;
MASSA DI SOMMA;;NOI CON L'ITALIA - UDC;5;;
MASSA DI SOMMA;D'ANGELO LIBERA;PARTITO DEMOCRATICO;293;;
MASSA DI SOMMA;;ITALIA EUROPA INSIEME;25;;
MASSA DI SOMMA;;+EUROPA;18;;
MASSA DI SOMMA;;CIVICA POPOLARE LORENZIN;4;;
MASSA DI SOMMA;TRIPALDI MARIA FRANCESCA;LIBERI E UGUALI;46;;
MASSA DI SOMMA;DI BERNARDINI NATALE;POTERE AL POPOLO!;39;;
MASSA DI SOMMA;NAPPA MARIA GIUSEPPA ROSARIA;CASAPOUND ITALIA;10;;
MASSA DI SOMMA;CHIANESE DOMENICO;IL POPOLO DELLA FAMIGLIA;7;;
MASSA DI SOMMA;LIBERTI MAURIZIO;PARTITO VALORE UMANO;4;;
MASSA DI SOMMA;IANNUZZI GIUSEPPINA;ITALIA AGLI ITALIANI;3;;
MASSA DI SOMMA;MARTINI ANTONIETTA;PARTITO COMUNISTA;3;;
MASSA DI SOMMA;ALBANESE SAVERIA;PER UNA SINISTRA RIVOLUZIONARIA;1;;
MASSA DI SOMMA;SPERANZA MARIA ROSARIA;PARTITO REPUBBLICANO ITALIANO - ALA;0;;
NOLA;URRARO FRANCESCO;MOVIMENTO 5 STELLE;7339;;
NOLA;TESTA NUNZIO FRANCESCO;FORZA ITALIA;4613;;
NOLA;;LEGA;501;;
NOLA;;FRATELLI D'ITALIA CON GIORGIA MELONI;471;;
NOLA;;NOI CON L'ITALIA - UDC;350;;
NOLA;D'ANGELO LIBERA;PARTITO DEMOCRATICO;1918;;
NOLA;;+EUROPA;127;;
NOLA;;ITALIA EUROPA INSIEME;44;;
NOLA;;CIVICA POPOLARE LORENZIN;28;;
NOLA;TRIPALDI MARIA FRANCESCA;LIBERI E UGUALI;720;;
NOLA;DI BERNARDINI NATALE;POTERE AL POPOLO!;201;;
NOLA;IANNUZZI GIUSEPPINA;ITALIA AGLI ITALIANI;169;;
