

Ente;Candidato;Liste/Gruppi;Voti lista;;
BUONALBERGO;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;210;;
BUONALBERGO;;CIVICA POPOLARE LORENZIN;15;;
BUONALBERGO;;+EUROPA;6;;
BUONALBERGO;;ITALIA EUROPA INSIEME;3;;
BUONALBERGO;CUCCINIELLO ALFREDO;LIBERI E UGUALI;10;;
BUONALBERGO;TROISI SOFIA;POTERE AL POPOLO!;7;;
BUONALBERGO;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;6;;
BUONALBERGO;GENZALE ANTONIO;CASAPOUND ITALIA;5;;
BUONALBERGO;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;5;;
BUONALBERGO;MARENGO FIORENZO;PARTITO COMUNISTA;2;;
BUONALBERGO;CORMONS LUCIA;PARTITO VALORE UMANO;1;;
BUONALBERGO;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
BUONALBERGO;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CAIRANO;GALATI GIUSEPPE;FORZA ITALIA;32;;
CAIRANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;8;;
CAIRANO;;NOI CON L'ITALIA - UDC;8;;
CAIRANO;;LEGA;4;;
CAIRANO;FAMIGLIETTI LUIGI;CIVICA POPOLARE LORENZIN;41;;
CAIRANO;;PARTITO DEMOCRATICO;10;;
CAIRANO;;+EUROPA;0;;
CAIRANO;;ITALIA EUROPA INSIEME;0;;
CAIRANO;GRASSI UGO;MOVIMENTO 5 STELLE;39;;
CAIRANO;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;11;;
CAIRANO;TROISI SOFIA;POTERE AL POPOLO!;1;;
CAIRANO;CUCCINIELLO ALFREDO;LIBERI E UGUALI;0;;
CAIRANO;GENZALE ANTONIO;CASAPOUND ITALIA;0;;
CAIRANO;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;0;;
CAIRANO;MARENGO FIORENZO;PARTITO COMUNISTA;0;;
CAIRANO;CORMONS LUCIA;PARTITO VALORE UMANO;0;;
CAIRANO;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CAIRANO;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;0;;
CALABRITTO;GALATI GIUSEPPE;FORZA ITALIA;183;;
CALABRITTO;;LEGA;151;;
CALABRITTO;;FRATELLI D'ITALIA CON GIORGIA MELONI;30;;
CALABRITTO;;NOI CON L'ITALIA - UDC;11;;
CALABRITTO;GRASSI UGO;MOVIMENTO 5 STELLE;360;;
CALABRITTO;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;175;;
CALABRITTO;;CIVICA POPOLARE LORENZIN;34;;
CALABRITTO;;ITALIA EUROPA INSIEME;15;;
CALABRITTO;;+EUROPA;5;;
CALABRITTO;CUCCINIELLO ALFREDO;LIBERI E UGUALI;25;;
CALABRITTO;TROISI SOFIA;POTERE AL POPOLO!;20;;
CALABRITTO;GENZALE ANTONIO;CASAPOUND ITALIA;6;;
CALABRITTO;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;6;;
CALABRITTO;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;4;;
CALABRITTO;CORMONS LUCIA;PARTITO VALORE UMANO;2;;
CALABRITTO;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
CALABRITTO;MARENGO FIORENZO;PARTITO COMUNISTA;0;;
CALABRITTO;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CALITRI;GRASSI UGO;MOVIMENTO 5 STELLE;1008;;
CALITRI;GALATI GIUSEPPE;FORZA ITALIA;300;;
CALITRI;;LEGA;210;;
CALITRI;;NOI CON L'ITALIA - UDC;134;;
CALITRI;;FRATELLI D'ITALIA CON GIORGIA MELONI;119;;
CALITRI;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;385;;
CALITRI;;CIVICA POPOLARE LORENZIN;30;;
CALITRI;;+EUROPA;19;;
CALITRI;;ITALIA EUROPA INSIEME;10;;
CALITRI;CUCCINIELLO ALFREDO;LIBERI E UGUALI;65;;
CALITRI;TROISI SOFIA;POTERE AL POPOLO!;34;;
CALITRI;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;27;;
CALITRI;GENZALE ANTONIO;CASAPOUND ITALIA;19;;
CALITRI;MARENGO FIORENZO;PARTITO COMUNISTA;10;;
CALITRI;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;10;;
CALITRI;CORMONS LUCIA;PARTITO VALORE UMANO;3;;
CALITRI;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;2;;
CALITRI;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CANDIDA;GRASSI UGO;MOVIMENTO 5 STELLE;314;;
CANDIDA;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;100;;
CANDIDA;;ITALIA EUROPA INSIEME;32;;
CANDIDA;;CIVICA POPOLARE LORENZIN;3;;
CANDIDA;;+EUROPA;3;;
CANDIDA;GALATI GIUSEPPE;FORZA ITALIA;46;;
CANDIDA;;LEGA;21;;
CANDIDA;;FRATELLI D'ITALIA CON GIORGIA MELONI;17;;
CANDIDA;;NOI CON L'ITALIA - UDC;4;;
CANDIDA;CUCCINIELLO ALFREDO;LIBERI E UGUALI;9;;
CANDIDA;TROISI SOFIA;POTERE AL POPOLO!;5;;
CANDIDA;GENZALE ANTONIO;CASAPOUND ITALIA;5;;
CANDIDA;MARENGO FIORENZO;PARTITO COMUNISTA;5;;
CANDIDA;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;4;;
CANDIDA;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;2;;
CANDIDA;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;1;;
CANDIDA;CORMONS LUCIA;PARTITO VALORE UMANO;1;;
CANDIDA;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CAPOSELE;GRASSI UGO;MOVIMENTO 5 STELLE;815;;
CAPOSELE;GALATI GIUSEPPE;FORZA ITALIA;272;;
CAPOSELE;;LEGA;124;;
CAPOSELE;;FRATELLI D'ITALIA CON GIORGIA MELONI;70;;
CAPOSELE;;NOI CON L'ITALIA - UDC;42;;
CAPOSELE;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;313;;
CAPOSELE;;+EUROPA;11;;
CAPOSELE;;CIVICA POPOLARE LORENZIN;9;;
CAPOSELE;;ITALIA EUROPA INSIEME;2;;
CAPOSELE;CUCCINIELLO ALFREDO;LIBERI E UGUALI;42;;
CAPOSELE;TROISI SOFIA;POTERE AL POPOLO!;29;;
CAPOSELE;MARENGO FIORENZO;PARTITO COMUNISTA;11;;
CAPOSELE;CORMONS LUCIA;PARTITO VALORE UMANO;12;;
CAPOSELE;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;10;;
CAPOSELE;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;9;;
CAPOSELE;GENZALE ANTONIO;CASAPOUND ITALIA;8;;
CAPOSELE;MANGANIELLO LUIGI;PARTITO REPUBBLICANO ITALIANO - ALA;3;;
CAPOSELE;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CAPRIGLIA IRPINA;GRASSI UGO;MOVIMENTO 5 STELLE;531;;
CAPRIGLIA IRPINA;GALATI GIUSEPPE;FORZA ITALIA;208;;
CAPRIGLIA IRPINA;;LEGA;83;;
CAPRIGLIA IRPINA;;FRATELLI D'ITALIA CON GIORGIA MELONI;73;;
CAPRIGLIA IRPINA;;NOI CON L'ITALIA - UDC;16;;
CAPRIGLIA IRPINA;FAMIGLIETTI LUIGI;PARTITO DEMOCRATICO;197;;
CAPRIGLIA IRPINA;;CIVICA POPOLARE LORENZIN;17;;
CAPRIGLIA IRPINA;;+EUROPA;13;;
CAPRIGLIA IRPINA;;ITALIA EUROPA INSIEME;7;;
CAPRIGLIA IRPINA;CUCCINIELLO ALFREDO;LIBERI E UGUALI;26;;
CAPRIGLIA IRPINA;TROISI SOFIA;POTERE AL POPOLO!;14;;
CAPRIGLIA IRPINA;GUERRIERO ROCCO;ITALIA AGLI ITALIANI;11;;
CAPRIGLIA IRPINA;MARENGO FIORENZO;PARTITO COMUNISTA;9;;
CAPRIGLIA IRPINA;GENZALE ANTONIO;CASAPOUND ITALIA;7;;
CAPRIGLIA IRPINA;DONATIELLO MARIA;IL POPOLO DELLA FAMIGLIA;4;;
CAPRIGLIA IRPINA;CORMONS LUCIA;PARTITO VALORE UMANO;2;;
CAPRIGLIA IRPINA;PETRACCA BENIAMINO;PER UNA SINISTRA RIVOLUZIONARIA;0;;
