

Ente;Candidato;;Liste/Gruppi;Voti lista;;Voti candidato
CASTEL SAN LORENZO;;;DAVVERO-VERDI;4;;
CASTEL SAN LORENZO;;;CAMPANIA IN RETE;1;;
CASTEL SAN LORENZO;;;ITALIA DEI VALORI;0;;
CASTEL SAN LORENZO;CALDORO STEFANO;;;;;176
CASTEL SAN LORENZO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;76;;
CASTEL SAN LORENZO;;;FORZA ITALIA;55;;
CASTEL SAN LORENZO;;;CALDORO PRESIDENTE;34;;
CASTEL SAN LORENZO;;;POPOLARI PER L'ITALIA;9;;
CASTEL SAN LORENZO;;;NCD - CAMPANIA POPOLARE;6;;
CASTEL SAN LORENZO;;;NOI SUD;2;;
CASTEL SAN LORENZO;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
CASTEL SAN LORENZO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
CASTEL SAN LORENZO;CIARAMBINO VALERIA;;;;;132
CASTEL SAN LORENZO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;114;;
CASTEL SAN LORENZO;VOZZA SALVATORE;;;;;8
CASTEL SAN LORENZO;;;SINISTRA AL LAVORO;3;;
CASTEL SAN LORENZO;ESPOSITO MARCO;;;;;0
CASTEL SAN LORENZO;;;MO! LISTA CIVICA CAMPANIA;0;;
CASTIGLIONE DEL GENOVESI;DE LUCA VINCENZO;;;;;394
CASTIGLIONE DEL GENOVESI;;;PARTITO DEMOCRATICO;136;;
CASTIGLIONE DEL GENOVESI;;;DE LUCA PRESIDENTE;101;;
CASTIGLIONE DEL GENOVESI;;;PARTITO SOCIALISTA ITALIANO;55;;
CASTIGLIONE DEL GENOVESI;;;CAMPANIA LIBERA;25;;
CASTIGLIONE DEL GENOVESI;;;UNIONE DI CENTRO;18;;
CASTIGLIONE DEL GENOVESI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;8;;
CASTIGLIONE DEL GENOVESI;;;ITALIA DEI VALORI;2;;
CASTIGLIONE DEL GENOVESI;;;CAMPANIA IN RETE;2;;
CASTIGLIONE DEL GENOVESI;;;DAVVERO-VERDI;1;;
CASTIGLIONE DEL GENOVESI;CALDORO STEFANO;;;;;167
CASTIGLIONE DEL GENOVESI;;;FORZA ITALIA;46;;
CASTIGLIONE DEL GENOVESI;;;CALDORO PRESIDENTE;40;;
CASTIGLIONE DEL GENOVESI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;32;;
CASTIGLIONE DEL GENOVESI;;;POPOLARI PER L'ITALIA;26;;
CASTIGLIONE DEL GENOVESI;;;NCD - CAMPANIA POPOLARE;13;;
CASTIGLIONE DEL GENOVESI;;;NOI SUD;5;;
CASTIGLIONE DEL GENOVESI;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
CASTIGLIONE DEL GENOVESI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
CASTIGLIONE DEL GENOVESI;CIARAMBINO VALERIA;;;;;61
CASTIGLIONE DEL GENOVESI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;63;;
CASTIGLIONE DEL GENOVESI;VOZZA SALVATORE;;;;;10
CASTIGLIONE DEL GENOVESI;;;SINISTRA AL LAVORO;8;;
CASTIGLIONE DEL GENOVESI;ESPOSITO MARCO;;;;;1
CASTIGLIONE DEL GENOVESI;;;MO! LISTA CIVICA CAMPANIA;1;;
CAVA DE' TIRRENI;DE LUCA VINCENZO;;;;;15498
CAVA DE' TIRRENI;;;DE LUCA PRESIDENTE;4279;;
CAVA DE' TIRRENI;;;PARTITO DEMOCRATICO;2804;;
CAVA DE' TIRRENI;;;CAMPANIA LIBERA;1738;;
CAVA DE' TIRRENI;;;PARTITO SOCIALISTA ITALIANO;1197;;
CAVA DE' TIRRENI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;830;;
CAVA DE' TIRRENI;;;UNIONE DI CENTRO;218;;
CAVA DE' TIRRENI;;;DAVVERO-VERDI;205;;
CAVA DE' TIRRENI;;;ITALIA DEI VALORI;128;;
CAVA DE' TIRRENI;;;CAMPANIA IN RETE;83;;
CAVA DE' TIRRENI;CALDORO STEFANO;;;;;10108
CAVA DE' TIRRENI;;;CALDORO PRESIDENTE;4466;;
CAVA DE' TIRRENI;;;FORZA ITALIA;2368;;
CAVA DE' TIRRENI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1627;;
CAVA DE' TIRRENI;;;NCD - CAMPANIA POPOLARE;402;;
CAVA DE' TIRRENI;;;POPOLARI PER L'ITALIA;90;;
CAVA DE' TIRRENI;;;NOI SUD;89;;
CAVA DE' TIRRENI;;;MAI PIU' LA TERRA DEI FUOCHI;52;;
CAVA DE' TIRRENI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;39;;
CAVA DE' TIRRENI;CIARAMBINO VALERIA;;;;;2834
CAVA DE' TIRRENI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2485;;
CAVA DE' TIRRENI;VOZZA SALVATORE;;;;;533
CAVA DE' TIRRENI;;;SINISTRA AL LAVORO;484;;
CAVA DE' TIRRENI;ESPOSITO MARCO;;;;;230
CAVA DE' TIRRENI;;;MO! LISTA CIVICA CAMPANIA;185;;
CELLE DI BULGHERIA;DE LUCA VINCENZO;;;;;575
CELLE DI BULGHERIA;;;PARTITO DEMOCRATICO;205;;
CELLE DI BULGHERIA;;;DE LUCA PRESIDENTE;124;;
CELLE DI BULGHERIA;;;CAMPANIA LIBERA;94;;
CELLE DI BULGHERIA;;;UNIONE DI CENTRO;61;;
CELLE DI BULGHERIA;;;PARTITO SOCIALISTA ITALIANO;32;;
CELLE DI BULGHERIA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;31;;
CELLE DI BULGHERIA;;;DAVVERO-VERDI;19;;
CELLE DI BULGHERIA;;;CAMPANIA IN RETE;6;;
CELLE DI BULGHERIA;;;ITALIA DEI VALORI;3;;
CELLE DI BULGHERIA;CALDORO STEFANO;;;;;438
CELLE DI BULGHERIA;;;FORZA ITALIA;169;;
CELLE DI BULGHERIA;;;CALDORO PRESIDENTE;163;;
CELLE DI BULGHERIA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;73;;
CELLE DI BULGHERIA;;;NCD - CAMPANIA POPOLARE;9;;
CELLE DI BULGHERIA;;;NOI SUD;8;;
CELLE DI BULGHERIA;;;POPOLARI PER L'ITALIA;7;;
CELLE DI BULGHERIA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;6;;
CELLE DI BULGHERIA;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
CELLE DI BULGHERIA;CIARAMBINO VALERIA;;;;;121
CELLE DI BULGHERIA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;121;;
CELLE DI BULGHERIA;VOZZA SALVATORE;;;;;12
CELLE DI BULGHERIA;;;SINISTRA AL LAVORO;12;;
CELLE DI BULGHERIA;ESPOSITO MARCO;;;;;5
CELLE DI BULGHERIA;;;MO! LISTA CIVICA CAMPANIA;5;;
CENTOLA;DE LUCA VINCENZO;;;;;1075
CENTOLA;;;PARTITO DEMOCRATICO;506;;
CENTOLA;;;DE LUCA PRESIDENTE;130;;
CENTOLA;;;UNIONE DI CENTRO;122;;
CENTOLA;;;CAMPANIA LIBERA;113;;
CENTOLA;;;PARTITO SOCIALISTA ITALIANO;88;;
CENTOLA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;30;;
CENTOLA;;;ITALIA DEI VALORI;7;;
CENTOLA;;;DAVVERO-VERDI;3;;
CENTOLA;;;CAMPANIA IN RETE;2;;
CENTOLA;CALDORO STEFANO;;;;;572
CENTOLA;;;FORZA ITALIA;290;;
CENTOLA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;114;;
CENTOLA;;;CALDORO PRESIDENTE;94;;
CENTOLA;;;NCD - CAMPANIA POPOLARE;56;;
CENTOLA;;;POPOLARI PER L'ITALIA;5;;
CENTOLA;;;NOI SUD;2;;
CENTOLA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
CENTOLA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
CENTOLA;CIARAMBINO VALERIA;;;;;162
CENTOLA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;152;;
CENTOLA;VOZZA SALVATORE;;;;;32
CENTOLA;;;SINISTRA AL LAVORO;33;;
CENTOLA;ESPOSITO MARCO;;;;;16
CENTOLA;;;MO! LISTA CIVICA CAMPANIA;14;;
CERASO;DE LUCA VINCENZO;;;;;798
CERASO;;;PARTITO SOCIALISTA ITALIANO;282;;
CERASO;;;PARTITO DEMOCRATICO;255;;
CERASO;;;UNIONE DI CENTRO;107;;
CERASO;;;CAMPANIA LIBERA;69;;
CERASO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;33;;
CERASO;;;DE LUCA PRESIDENTE;31;;
CERASO;;;CAMPANIA IN RETE;3;;
CERASO;;;ITALIA DEI VALORI;2;;
CERASO;;;DAVVERO-VERDI;2;;
CERASO;CALDORO STEFANO;;;;;293
CERASO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;111;;
CERASO;;;FORZA ITALIA;90;;
CERASO;;;CALDORO PRESIDENTE;42;;
CERASO;;;POPOLARI PER L'ITALIA;11;;
CERASO;;;NCD - CAMPANIA POPOLARE;7;;
CERASO;;;NOI SUD;2;;
CERASO;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
CERASO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
CERASO;CIARAMBINO VALERIA;;;;;83
CERASO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;67;;
CERASO;ESPOSITO MARCO;;;;;4
CERASO;;;MO! LISTA CIVICA CAMPANIA;4;;
CERASO;VOZZA SALVATORE;;;;;3
CERASO;;;SINISTRA AL LAVORO;2;;
CETARA;DE LUCA VINCENZO;;;;;528
CETARA;;;DE LUCA PRESIDENTE;189;;
CETARA;;;PARTITO DEMOCRATICO;141;;
CETARA;;;PARTITO SOCIALISTA ITALIANO;31;;
CETARA;;;CAMPANIA LIBERA;29;;
CETARA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;23;;
CETARA;;;DAVVERO-VERDI;23;;
CETARA;;;ITALIA DEI VALORI;13;;
CETARA;;;UNIONE DI CENTRO;12;;
CETARA;;;CAMPANIA IN RETE;1;;
CETARA;CALDORO STEFANO;;;;;312
CETARA;;;CALDORO PRESIDENTE;123;;
CETARA;;;NCD - CAMPANIA POPOLARE;70;;
CETARA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;69;;
CETARA;;;FORZA ITALIA;44;;
CETARA;;;POPOLARI PER L'ITALIA;3;;
CETARA;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
CETARA;;;NOI SUD;2;;
CETARA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
CETARA;CIARAMBINO VALERIA;;;;;80
CETARA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;79;;
CETARA;ESPOSITO MARCO;;;;;7
CETARA;;;MO! LISTA CIVICA CAMPANIA;5;;
CETARA;VOZZA SALVATORE;;;;;6
CETARA;;;SINISTRA AL LAVORO;6;;
CICERALE;DE LUCA VINCENZO;;;;;281
CICERALE;;;CAMPANIA LIBERA;57;;
CICERALE;;;PARTITO SOCIALISTA ITALIANO;53;;
CICERALE;;;PARTITO DEMOCRATICO;49;;
CICERALE;;;DE LUCA PRESIDENTE;49;;
CICERALE;;;UNIONE DI CENTRO;24;;
CICERALE;;;ITALIA DEI VALORI;9;;
CICERALE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;9;;
CICERALE;;;DAVVERO-VERDI;1;;
CICERALE;;;CAMPANIA IN RETE;0;;
CICERALE;CALDORO STEFANO;;;;;189
CICERALE;;;CALDORO PRESIDENTE;87;;
CICERALE;;;FORZA ITALIA;58;;
CICERALE;;;NCD - CAMPANIA POPOLARE;28;;
CICERALE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;9;;
CICERALE;;;POPOLARI PER L'ITALIA;4;;
CICERALE;;;NOI SUD;2;;
CICERALE;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
CICERALE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
CICERALE;CIARAMBINO VALERIA;;;;;48
CICERALE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;49;;
CICERALE;VOZZA SALVATORE;;;;;3
CICERALE;;;SINISTRA AL LAVORO;3;;
CICERALE;ESPOSITO MARCO;;;;;1
CICERALE;;;MO! LISTA CIVICA CAMPANIA;1;;
COLLIANO;DE LUCA VINCENZO;;;;;664
COLLIANO;;;PARTITO DEMOCRATICO;258;;
COLLIANO;;;DE LUCA PRESIDENTE;186;;
COLLIANO;;;UNIONE DI CENTRO;50;;
COLLIANO;;;CAMPANIA LIBERA;47;;
COLLIANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;37;;
COLLIANO;;;PARTITO SOCIALISTA ITALIANO;33;;
COLLIANO;;;CAMPANIA IN RETE;23;;
COLLIANO;;;DAVVERO-VERDI;7;;
COLLIANO;;;ITALIA DEI VALORI;3;;
COLLIANO;CALDORO STEFANO;;;;;603
COLLIANO;;;FORZA ITALIA;213;;
COLLIANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;142;;
COLLIANO;;;CALDORO PRESIDENTE;125;;
COLLIANO;;;NCD - CAMPANIA POPOLARE;108;;
COLLIANO;;;NOI SUD;5;;
COLLIANO;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
COLLIANO;;;POPOLARI PER L'ITALIA;1;;
COLLIANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
COLLIANO;CIARAMBINO VALERIA;;;;;100
COLLIANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;97;;
COLLIANO;VOZZA SALVATORE;;;;;12
COLLIANO;;;SINISTRA AL LAVORO;11;;
COLLIANO;ESPOSITO MARCO;;;;;3
COLLIANO;;;MO! LISTA CIVICA CAMPANIA;2;;
CONCA DEI MARINI;DE LUCA VINCENZO;;;;;180
CONCA DEI MARINI;;;PARTITO DEMOCRATICO;68;;
CONCA DEI MARINI;;;DE LUCA PRESIDENTE;47;;
CONCA DEI MARINI;;;CAMPANIA LIBERA;29;;
CONCA DEI MARINI;;;PARTITO SOCIALISTA ITALIANO;11;;
CONCA DEI MARINI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;5;;
CONCA DEI MARINI;;;DAVVERO-VERDI;2;;
CONCA DEI MARINI;;;UNIONE DI CENTRO;1;;
CONCA DEI MARINI;;;CAMPANIA IN RETE;0;;
CONCA DEI MARINI;;;ITALIA DEI VALORI;0;;
CONCA DEI MARINI;CALDORO STEFANO;;;;;95
CONCA DEI MARINI;;;FORZA ITALIA;32;;
CONCA DEI MARINI;;;CALDORO PRESIDENTE;32;;
CONCA DEI MARINI;;;NCD - CAMPANIA POPOLARE;18;;
CONCA DEI MARINI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;12;;
CONCA DEI MARINI;;;POPOLARI PER L'ITALIA;2;;
CONCA DEI MARINI;;;NOI SUD;2;;
CONCA DEI MARINI;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
CONCA DEI MARINI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
CONCA DEI MARINI;CIARAMBINO VALERIA;;;;;20
CONCA DEI MARINI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;17;;
CONCA DEI MARINI;VOZZA SALVATORE;;;;;5
CONCA DEI MARINI;;;SINISTRA AL LAVORO;4;;
CONCA DEI MARINI;ESPOSITO MARCO;;;;;0
CONCA DEI MARINI;;;MO! LISTA CIVICA CAMPANIA;0;;
CONTRONE;DE LUCA VINCENZO;;;;;174
CONTRONE;;;PARTITO DEMOCRATICO;50;;
CONTRONE;;;DE LUCA PRESIDENTE;36;;
CONTRONE;;;PARTITO SOCIALISTA ITALIANO;30;;
CONTRONE;;;CAMPANIA LIBERA;23;;
CONTRONE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;13;;
CONTRONE;;;CAMPANIA IN RETE;3;;
CONTRONE;;;DAVVERO-VERDI;3;;
CONTRONE;;;UNIONE DI CENTRO;1;;
CONTRONE;;;ITALIA DEI VALORI;0;;
CONTRONE;CALDORO STEFANO;;;;;164
CONTRONE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;70;;
CONTRONE;;;FORZA ITALIA;46;;
CONTRONE;;;CALDORO PRESIDENTE;40;;
CONTRONE;;;NCD - CAMPANIA POPOLARE;5;;
CONTRONE;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
CONTRONE;;;NOI SUD;1;;
CONTRONE;;;POPOLARI PER L'ITALIA;1;;
CONTRONE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
CONTRONE;CIARAMBINO VALERIA;;;;;57
CONTRONE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;56;;
CONTRONE;VOZZA SALVATORE;;;;;9
CONTRONE;;;SINISTRA AL LAVORO;9;;
CONTRONE;ESPOSITO MARCO;;;;;0
CONTRONE;;;MO! LISTA CIVICA CAMPANIA;0;;
CONTURSI TERME;CALDORO STEFANO;;;;;713
CONTURSI TERME;;;CALDORO PRESIDENTE;356;;
CONTURSI TERME;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;138;;
CONTURSI TERME;;;FORZA ITALIA;97;;
CONTURSI TERME;;;NCD - CAMPANIA POPOLARE;96;;
CONTURSI TERME;;;POPOLARI PER L'ITALIA;8;;
CONTURSI TERME;;;NOI SUD;5;;
CONTURSI TERME;;;MAI PIU' LA TERRA DEI FUOCHI;4;;
CONTURSI TERME;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;3;;
CONTURSI TERME;DE LUCA VINCENZO;;;;;638
CONTURSI TERME;;;PARTITO DEMOCRATICO;298;;
CONTURSI TERME;;;DE LUCA PRESIDENTE;185;;
CONTURSI TERME;;;PARTITO SOCIALISTA ITALIANO;35;;
CONTURSI TERME;;;CENTRO DEMOCRATICO-SCELTA CIVICA;30;;
CONTURSI TERME;;;CAMPANIA LIBERA;19;;
CONTURSI TERME;;;UNIONE DI CENTRO;11;;
CONTURSI TERME;;;DAVVERO-VERDI;11;;
CONTURSI TERME;;;CAMPANIA IN RETE;4;;
CONTURSI TERME;;;ITALIA DEI VALORI;3;;
CONTURSI TERME;CIARAMBINO VALERIA;;;;;155
CONTURSI TERME;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;146;;
CONTURSI TERME;VOZZA SALVATORE;;;;;24
CONTURSI TERME;;;SINISTRA AL LAVORO;21;;
CONTURSI TERME;ESPOSITO MARCO;;;;;1
CONTURSI TERME;;;MO! LISTA CIVICA CAMPANIA;1;;
CORBARA;CALDORO STEFANO;;;;;704
CORBARA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;367;;
CORBARA;;;FORZA ITALIA;210;;
CORBARA;;;NCD - CAMPANIA POPOLARE;77;;
CORBARA;;;CALDORO PRESIDENTE;46;;
CORBARA;;;NOI SUD;9;;
CORBARA;;;POPOLARI PER L'ITALIA;5;;
CORBARA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
CORBARA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
CORBARA;DE LUCA VINCENZO;;;;;402
CORBARA;;;PARTITO DEMOCRATICO;189;;
CORBARA;;;DE LUCA PRESIDENTE;57;;
CORBARA;;;UNIONE DI CENTRO;47;;
CORBARA;;;CAMPANIA LIBERA;30;;
CORBARA;;;PARTITO SOCIALISTA ITALIANO;15;;
CORBARA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;13;;
CORBARA;;;CAMPANIA IN RETE;8;;
CORBARA;;;DAVVERO-VERDI;5;;
CORBARA;;;ITALIA DEI VALORI;2;;
CORBARA;CIARAMBINO VALERIA;;;;;114
CORBARA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;104;;
CORBARA;ESPOSITO MARCO;;;;;10
CORBARA;;;MO! LISTA CIVICA CAMPANIA;5;;
CORBARA;VOZZA SALVATORE;;;;;9
CORBARA;;;SINISTRA AL LAVORO;10;;
CORLETO MONFORTE;DE LUCA VINCENZO;;;;;152
CORLETO MONFORTE;;;CAMPANIA LIBERA;52;;
CORLETO MONFORTE;;;PARTITO DEMOCRATICO;47;;
CORLETO MONFORTE;;;PARTITO SOCIALISTA ITALIANO;24;;
CORLETO MONFORTE;;;DE LUCA PRESIDENTE;20;;
CORLETO MONFORTE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;13;;
CORLETO MONFORTE;;;CAMPANIA IN RETE;1;;
CORLETO MONFORTE;;;DAVVERO-VERDI;1;;
CORLETO MONFORTE;;;UNIONE DI CENTRO;1;;
CORLETO MONFORTE;;;ITALIA DEI VALORI;0;;
CORLETO MONFORTE;CALDORO STEFANO;;;;;124
CORLETO MONFORTE;;;CALDORO PRESIDENTE;51;;
CORLETO MONFORTE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;35;;
CORLETO MONFORTE;;;FORZA ITALIA;25;;
CORLETO MONFORTE;;;NCD - CAMPANIA POPOLARE;2;;
CORLETO MONFORTE;;;POPOLARI PER L'ITALIA;1;;
CORLETO MONFORTE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
CORLETO MONFORTE;;;NOI SUD;0;;
CORLETO MONFORTE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
CORLETO MONFORTE;CIARAMBINO VALERIA;;;;;10
CORLETO MONFORTE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;9;;
CORLETO MONFORTE;VOZZA SALVATORE;;;;;9
CORLETO MONFORTE;;;SINISTRA AL LAVORO;9;;
CORLETO MONFORTE;ESPOSITO MARCO;;;;;0
CORLETO MONFORTE;;;MO! LISTA CIVICA CAMPANIA;0;;
CUCCARO VETERE;DE LUCA VINCENZO;;;;;210
CUCCARO VETERE;;;PARTITO DEMOCRATICO;166;;
CUCCARO VETERE;;;CAMPANIA LIBERA;20;;
CUCCARO VETERE;;;PARTITO SOCIALISTA ITALIANO;10;;
CUCCARO VETERE;;;DE LUCA PRESIDENTE;9;;
CUCCARO VETERE;;;UNIONE DI CENTRO;5;;
CUCCARO VETERE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;2;;
CUCCARO VETERE;;;DAVVERO-VERDI;1;;
CUCCARO VETERE;;;CAMPANIA IN RETE;1;;
CUCCARO VETERE;;;ITALIA DEI VALORI;0;;
CUCCARO VETERE;CALDORO STEFANO;;;;;94
CUCCARO VETERE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;48;;
CUCCARO VETERE;;;FORZA ITALIA;28;;
CUCCARO VETERE;;;CALDORO PRESIDENTE;9;;
CUCCARO VETERE;;;POPOLARI PER L'ITALIA;2;;
CUCCARO VETERE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
CUCCARO VETERE;;;NOI SUD;0;;
CUCCARO VETERE;;;NCD - CAMPANIA POPOLARE;0;;
CUCCARO VETERE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
CUCCARO VETERE;CIARAMBINO VALERIA;;;;;15
CUCCARO VETERE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;12;;
CUCCARO VETERE;VOZZA SALVATORE;;;;;2
CUCCARO VETERE;;;SINISTRA AL LAVORO;1;;
CUCCARO VETERE;ESPOSITO MARCO;;;;;0
CUCCARO VETERE;;;MO! LISTA CIVICA CAMPANIA;0;;
EBOLI;DE LUCA VINCENZO;;;;;10171
EBOLI;;;PARTITO DEMOCRATICO;3906;;
EBOLI;;;DE LUCA PRESIDENTE;1680;;
EBOLI;;;CAMPANIA LIBERA;821;;
EBOLI;;;PARTITO SOCIALISTA ITALIANO;613;;
EBOLI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;393;;
EBOLI;;;CAMPANIA IN RETE;265;;
EBOLI;;;UNIONE DI CENTRO;188;;
EBOLI;;;ITALIA DEI VALORI;156;;
EBOLI;;;DAVVERO-VERDI;103;;
EBOLI;CALDORO STEFANO;;;;;6391
EBOLI;;;FORZA ITALIA;1942;;
EBOLI;;;CALDORO PRESIDENTE;1534;;
EBOLI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1139;;
EBOLI;;;MAI PIU' LA TERRA DEI FUOCHI;406;;
EBOLI;;;NOI SUD;237;;
EBOLI;;;NCD - CAMPANIA POPOLARE;216;;
EBOLI;;;POPOLARI PER L'ITALIA;80;;
EBOLI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;30;;
EBOLI;CIARAMBINO VALERIA;;;;;2670
EBOLI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2200;;
EBOLI;VOZZA SALVATORE;;;;;737
EBOLI;;;SINISTRA AL LAVORO;896;;
EBOLI;ESPOSITO MARCO;;;;;57
EBOLI;;;MO! LISTA CIVICA CAMPANIA;31;;
FELITTO;DE LUCA VINCENZO;;;;;483
FELITTO;;;CAMPANIA LIBERA;403;;
FELITTO;;;DE LUCA PRESIDENTE;30;;
FELITTO;;;PARTITO DEMOCRATICO;26;;
FELITTO;;;PARTITO SOCIALISTA ITALIANO;14;;
FELITTO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;4;;
FELITTO;;;UNIONE DI CENTRO;4;;
FELITTO;;;ITALIA DEI VALORI;3;;
FELITTO;;;CAMPANIA IN RETE;2;;
FELITTO;;;DAVVERO-VERDI;0;;
FELITTO;CALDORO STEFANO;;;;;241
FELITTO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;112;;
FELITTO;;;CALDORO PRESIDENTE;54;;
FELITTO;;;FORZA ITALIA;39;;
FELITTO;;;NCD - CAMPANIA POPOLARE;8;;
FELITTO;;;NOI SUD;5;;
FELITTO;;;POPOLARI PER L'ITALIA;5;;
FELITTO;;;MAI PIU' LA TERRA DEI FUOCHI;4;;
FELITTO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
FELITTO;CIARAMBINO VALERIA;;;;;46
FELITTO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;39;;
FELITTO;VOZZA SALVATORE;;;;;11
FELITTO;;;SINISTRA AL LAVORO;6;;
FELITTO;ESPOSITO MARCO;;;;;1
FELITTO;;;MO! LISTA CIVICA CAMPANIA;1;;
FISCIANO;DE LUCA VINCENZO;;;;;5159
FISCIANO;;;PARTITO DEMOCRATICO;3267;;
FISCIANO;;;DE LUCA PRESIDENTE;494;;
FISCIANO;;;PARTITO SOCIALISTA ITALIANO;480;;
FISCIANO;;;DAVVERO-VERDI;393;;
FISCIANO;;;CAMPANIA LIBERA;165;;
FISCIANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;143;;
FISCIANO;;;UNIONE DI CENTRO;51;;
FISCIANO;;;ITALIA DEI VALORI;24;;
FISCIANO;;;CAMPANIA IN RETE;16;;
FISCIANO;CALDORO STEFANO;;;;;950
FISCIANO;;;FORZA ITALIA;284;;
FISCIANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;217;;
FISCIANO;;;CALDORO PRESIDENTE;160;;
FISCIANO;;;NOI SUD;97;;
FISCIANO;;;NCD - CAMPANIA POPOLARE;30;;
FISCIANO;;;POPOLARI PER L'ITALIA;22;;
FISCIANO;;;MAI PIU' LA TERRA DEI FUOCHI;10;;
FISCIANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;7;;
FISCIANO;CIARAMBINO VALERIA;;;;;817
FISCIANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;728;;
FISCIANO;VOZZA SALVATORE;;;;;136
