

Ente;Candidato;;Liste/Gruppi;Voti lista;;Voti candidato
MONTEFREDANE;CALDORO STEFANO;;;;;302
MONTEFREDANE;;;NCD - CAMPANIA POPOLARE;104;;
MONTEFREDANE;;;NOI SUD;74;;
MONTEFREDANE;;;FORZA ITALIA;43;;
MONTEFREDANE;;;CALDORO PRESIDENTE;40;;
MONTEFREDANE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;23;;
MONTEFREDANE;;;POPOLARI PER L'ITALIA;3;;
MONTEFREDANE;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
MONTEFREDANE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
MONTEFREDANE;CIARAMBINO VALERIA;;;;;147
MONTEFREDANE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;134;;
MONTEFREDANE;VOZZA SALVATORE;;;;;16
MONTEFREDANE;;;SINISTRA AL LAVORO;14;;
MONTEFREDANE;ESPOSITO MARCO;;;;;0
MONTEFREDANE;;
MONTEFUSCO;DE LUCA VINCENZO;;;;;256
MONTEFUSCO;;;PARTITO DEMOCRATICO;150;;
MONTEFUSCO;;;DE LUCA PRESIDENTE;39;;
MONTEFUSCO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;25;;
MONTEFUSCO;;;UNIONE DI CENTRO;14;;
MONTEFUSCO;;;DAVVERO-VERDI;10;;
MONTEFUSCO;;;CAMPANIA IN RETE;4;;
MONTEFUSCO;;;ITALIA DEI VALORI;2;;
MONTEFUSCO;;;CAMPANIA LIBERA;0;;
MONTEFUSCO;;;PARTITO SOCIALISTA ITALIANO;0;;
MONTEFUSCO;CALDORO STEFANO;;;;;217
MONTEFUSCO;;;NOI SUD;61;;
MONTEFUSCO;;;NCD - CAMPANIA POPOLARE;56;;
MONTEFUSCO;;;FORZA ITALIA;41;;
MONTEFUSCO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;40;;
MONTEFUSCO;;;CALDORO PRESIDENTE;13;;
MONTEFUSCO;;;POPOLARI PER L'ITALIA;4;;
MONTEFUSCO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
MONTEFUSCO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
MONTEFUSCO;CIARAMBINO VALERIA;;;;;88
MONTEFUSCO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;87;;
MONTEFUSCO;VOZZA SALVATORE;;;;;21
MONTEFUSCO;;;SINISTRA AL LAVORO;24;;
MONTEFUSCO;ESPOSITO MARCO;;;;;0
MONTEFUSCO;;
MONTELLA;DE LUCA VINCENZO;;;;;1887
MONTELLA;;;PARTITO DEMOCRATICO;810;;
MONTELLA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;451;;
MONTELLA;;;DE LUCA PRESIDENTE;254;;
MONTELLA;;;UNIONE DI CENTRO;193;;
MONTELLA;;;ITALIA DEI VALORI;25;;
MONTELLA;;;CAMPANIA LIBERA;24;;
MONTELLA;;;DAVVERO-VERDI;18;;
MONTELLA;;;CAMPANIA IN RETE;14;;
MONTELLA;;;PARTITO SOCIALISTA ITALIANO;12;;
MONTELLA;CALDORO STEFANO;;;;;910
MONTELLA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;508;;
MONTELLA;;;FORZA ITALIA;159;;
MONTELLA;;;CALDORO PRESIDENTE;75;;
MONTELLA;;;NCD - CAMPANIA POPOLARE;63;;
MONTELLA;;;NOI SUD;61;;
MONTELLA;;;POPOLARI PER L'ITALIA;11;;
MONTELLA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;4;;
MONTELLA;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
MONTELLA;CIARAMBINO VALERIA;;;;;354
MONTELLA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;306;;
MONTELLA;VOZZA SALVATORE;;;;;89
MONTELLA;;;SINISTRA AL LAVORO;94;;
MONTELLA;ESPOSITO MARCO;;;;;5
MONTELLA;;
MONTEMARANO;DE LUCA VINCENZO;;;;;1243
MONTEMARANO;;;PARTITO DEMOCRATICO;1153;;
MONTEMARANO;;;DE LUCA PRESIDENTE;56;;
MONTEMARANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;24;;
MONTEMARANO;;;UNIONE DI CENTRO;19;;
MONTEMARANO;;;DAVVERO-VERDI;6;;
MONTEMARANO;;;CAMPANIA LIBERA;6;;
MONTEMARANO;;;CAMPANIA IN RETE;4;;
MONTEMARANO;;;PARTITO SOCIALISTA ITALIANO;1;;
MONTEMARANO;;;ITALIA DEI VALORI;1;;
MONTEMARANO;CALDORO STEFANO;;;;;300
MONTEMARANO;;;NCD - CAMPANIA POPOLARE;111;;
MONTEMARANO;;;FORZA ITALIA;68;;
MONTEMARANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;60;;
MONTEMARANO;;;CALDORO PRESIDENTE;34;;
MONTEMARANO;;;NOI SUD;3;;
MONTEMARANO;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
MONTEMARANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
MONTEMARANO;;;POPOLARI PER L'ITALIA;0;;
MONTEMARANO;CIARAMBINO VALERIA;;;;;125
MONTEMARANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;95;;
MONTEMARANO;VOZZA SALVATORE;;;;;12
MONTEMARANO;;;SINISTRA AL LAVORO;8;;
MONTEMARANO;ESPOSITO MARCO;;;;;3
MONTEMARANO;;
MONTEMILETTO;DE LUCA VINCENZO;;;;;894
MONTEMILETTO;;;PARTITO DEMOCRATICO;321;;
MONTEMILETTO;;;DE LUCA PRESIDENTE;212;;
MONTEMILETTO;;;UNIONE DI CENTRO;133;;
MONTEMILETTO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;77;;
MONTEMILETTO;;;DAVVERO-VERDI;30;;
MONTEMILETTO;;;CAMPANIA IN RETE;28;;
MONTEMILETTO;;;CAMPANIA LIBERA;13;;
MONTEMILETTO;;;PARTITO SOCIALISTA ITALIANO;10;;
MONTEMILETTO;;;ITALIA DEI VALORI;9;;
MONTEMILETTO;CALDORO STEFANO;;;;;701
MONTEMILETTO;;;NOI SUD;197;;
MONTEMILETTO;;;FORZA ITALIA;177;;
MONTEMILETTO;;;NCD - CAMPANIA POPOLARE;130;;
MONTEMILETTO;;;CALDORO PRESIDENTE;116;;
MONTEMILETTO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;62;;
MONTEMILETTO;;;POPOLARI PER L'ITALIA;14;;
MONTEMILETTO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;4;;
MONTEMILETTO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
MONTEMILETTO;CIARAMBINO VALERIA;;;;;376
MONTEMILETTO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;365;;
MONTEMILETTO;VOZZA SALVATORE;;;;;107
MONTEMILETTO;;;SINISTRA AL LAVORO;119;;
MONTEMILETTO;ESPOSITO MARCO;;;;;6
MONTEMILETTO;;
MONTEVERDE;DE LUCA VINCENZO;;;;;134
MONTEVERDE;;;PARTITO DEMOCRATICO;89;;
MONTEVERDE;;;DE LUCA PRESIDENTE;19;;
MONTEVERDE;;;ITALIA DEI VALORI;8;;
MONTEVERDE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;6;;
MONTEVERDE;;;CAMPANIA IN RETE;5;;
MONTEVERDE;;;DAVVERO-VERDI;4;;
MONTEVERDE;;;UNIONE DI CENTRO;4;;
MONTEVERDE;;;PARTITO SOCIALISTA ITALIANO;0;;
MONTEVERDE;;;CAMPANIA LIBERA;0;;
MONTEVERDE;CALDORO STEFANO;;;;;92
MONTEVERDE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;43;;
MONTEVERDE;;;FORZA ITALIA;36;;
MONTEVERDE;;;NCD - CAMPANIA POPOLARE;6;;
MONTEVERDE;;;CALDORO PRESIDENTE;5;;
MONTEVERDE;;;POPOLARI PER L'ITALIA;1;;
MONTEVERDE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
MONTEVERDE;;;NOI SUD;0;;
MONTEVERDE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
MONTEVERDE;CIARAMBINO VALERIA;;;;;25
MONTEVERDE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;23;;
MONTEVERDE;VOZZA SALVATORE;;;;;1
MONTEVERDE;;;SINISTRA AL LAVORO;1;;
MONTEVERDE;ESPOSITO MARCO;;;;;0
MONTEVERDE;;
MONTORO;DE LUCA VINCENZO;;;;;4532
MONTORO;;;DE LUCA PRESIDENTE;1118;;
MONTORO;;;CAMPANIA LIBERA;777;;
MONTORO;;;PARTITO DEMOCRATICO;710;;
MONTORO;;;UNIONE DI CENTRO;645;;
MONTORO;;;PARTITO SOCIALISTA ITALIANO;550;;
MONTORO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;288;;
MONTORO;;;DAVVERO-VERDI;103;;
MONTORO;;;CAMPANIA IN RETE;69;;
MONTORO;;;ITALIA DEI VALORI;46;;
MONTORO;CALDORO STEFANO;;;;;2234
MONTORO;;;FORZA ITALIA;915;;
MONTORO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;547;;
MONTORO;;;NCD - CAMPANIA POPOLARE;367;;
MONTORO;;;CALDORO PRESIDENTE;231;;
MONTORO;;;NOI SUD;91;;
MONTORO;;;POPOLARI PER L'ITALIA;14;;
MONTORO;;;MAI PIU' LA TERRA DEI FUOCHI;9;;
MONTORO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;9;;
MONTORO;CIARAMBINO VALERIA;;;;;1198
MONTORO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1122;;
MONTORO;VOZZA SALVATORE;;;;;88
MONTORO;;;SINISTRA AL LAVORO;81;;
MONTORO;ESPOSITO MARCO;;;;;19
MONTORO;;
MORRA DE SANCTIS;DE LUCA VINCENZO;;;;;326
MORRA DE SANCTIS;;;PARTITO DEMOCRATICO;211;;
MORRA DE SANCTIS;;;DE LUCA PRESIDENTE;37;;
MORRA DE SANCTIS;;;PARTITO SOCIALISTA ITALIANO;35;;
MORRA DE SANCTIS;;;UNIONE DI CENTRO;29;;
MORRA DE SANCTIS;;;CENTRO DEMOCRATICO-SCELTA CIVICA;5;;
MORRA DE SANCTIS;;;CAMPANIA IN RETE;4;;
MORRA DE SANCTIS;;;ITALIA DEI VALORI;3;;
MORRA DE SANCTIS;;;DAVVERO-VERDI;1;;
MORRA DE SANCTIS;;;CAMPANIA LIBERA;0;;
MORRA DE SANCTIS;CALDORO STEFANO;;;;;269
MORRA DE SANCTIS;;;NCD - CAMPANIA POPOLARE;96;;
MORRA DE SANCTIS;;;CALDORO PRESIDENTE;69;;
MORRA DE SANCTIS;;;FORZA ITALIA;35;;
MORRA DE SANCTIS;;;POPOLARI PER L'ITALIA;31;;
MORRA DE SANCTIS;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;16;;
MORRA DE SANCTIS;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
MORRA DE SANCTIS;;;NOI SUD;2;;
MORRA DE SANCTIS;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
MORRA DE SANCTIS;CIARAMBINO VALERIA;;;;;33
MORRA DE SANCTIS;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;29;;
MORRA DE SANCTIS;VOZZA SALVATORE;;;;;4
MORRA DE SANCTIS;;;SINISTRA AL LAVORO;3;;
MORRA DE SANCTIS;ESPOSITO MARCO;;;;;0
MORRA DE SANCTIS;;
MOSCHIANO;CALDORO STEFANO;;;;;404
MOSCHIANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;121;;
MOSCHIANO;;;NCD - CAMPANIA POPOLARE;107;;
MOSCHIANO;;;FORZA ITALIA;84;;
MOSCHIANO;;;CALDORO PRESIDENTE;68;;
MOSCHIANO;;;NOI SUD;2;;
MOSCHIANO;;;POPOLARI PER L'ITALIA;1;;
MOSCHIANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
MOSCHIANO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
MOSCHIANO;DE LUCA VINCENZO;;;;;393
MOSCHIANO;;;PARTITO DEMOCRATICO;172;;
MOSCHIANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;104;;
MOSCHIANO;;;DE LUCA PRESIDENTE;40;;
MOSCHIANO;;;UNIONE DI CENTRO;35;;
MOSCHIANO;;;ITALIA DEI VALORI;30;;
MOSCHIANO;;;DAVVERO-VERDI;10;;
MOSCHIANO;;;PARTITO SOCIALISTA ITALIANO;10;;
MOSCHIANO;;;CAMPANIA LIBERA;4;;
MOSCHIANO;;;CAMPANIA IN RETE;0;;
MOSCHIANO;CIARAMBINO VALERIA;;;;;44
MOSCHIANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;32;;
MOSCHIANO;VOZZA SALVATORE;;;;;5
MOSCHIANO;;;SINISTRA AL LAVORO;0;;
MOSCHIANO;ESPOSITO MARCO;;;;;2
MOSCHIANO;;
MUGNANO DEL CARDINALE;CALDORO STEFANO;;;;;942
MUGNANO DEL CARDINALE;;;NCD - CAMPANIA POPOLARE;280;;
MUGNANO DEL CARDINALE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;199;;
MUGNANO DEL CARDINALE;;;FORZA ITALIA;198;;
MUGNANO DEL CARDINALE;;;CALDORO PRESIDENTE;151;;
MUGNANO DEL CARDINALE;;;NOI SUD;51;;
MUGNANO DEL CARDINALE;;;POPOLARI PER L'ITALIA;33;;
MUGNANO DEL CARDINALE;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
MUGNANO DEL CARDINALE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
MUGNANO DEL CARDINALE;DE LUCA VINCENZO;;;;;922
MUGNANO DEL CARDINALE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;295;;
MUGNANO DEL CARDINALE;;;PARTITO DEMOCRATICO;281;;
MUGNANO DEL CARDINALE;;;DE LUCA PRESIDENTE;114;;
MUGNANO DEL CARDINALE;;;CAMPANIA LIBERA;90;;
MUGNANO DEL CARDINALE;;;DAVVERO-VERDI;83;;
MUGNANO DEL CARDINALE;;;UNIONE DI CENTRO;33;;
MUGNANO DEL CARDINALE;;;CAMPANIA IN RETE;24;;
MUGNANO DEL CARDINALE;;;ITALIA DEI VALORI;14;;
MUGNANO DEL CARDINALE;;;PARTITO SOCIALISTA ITALIANO;3;;
MUGNANO DEL CARDINALE;CIARAMBINO VALERIA;;;;;367
MUGNANO DEL CARDINALE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;352;;
MUGNANO DEL CARDINALE;VOZZA SALVATORE;;;;;26
MUGNANO DEL CARDINALE;;;SINISTRA AL LAVORO;20;;
MUGNANO DEL CARDINALE;ESPOSITO MARCO;;;;;8
MUGNANO DEL CARDINALE;;
NUSCO;DE LUCA VINCENZO;;;;;1173
NUSCO;;;UNIONE DI CENTRO;500;;
NUSCO;;;PARTITO DEMOCRATICO;378;;
NUSCO;;;DE LUCA PRESIDENTE;141;;
NUSCO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;50;;
NUSCO;;;DAVVERO-VERDI;18;;
NUSCO;;;CAMPANIA LIBERA;14;;
NUSCO;;;ITALIA DEI VALORI;12;;
NUSCO;;;PARTITO SOCIALISTA ITALIANO;7;;
NUSCO;;;CAMPANIA IN RETE;6;;
NUSCO;CALDORO STEFANO;;;;;309
NUSCO;;;FORZA ITALIA;88;;
NUSCO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;86;;
NUSCO;;;CALDORO PRESIDENTE;61;;
NUSCO;;;NCD - CAMPANIA POPOLARE;35;;
NUSCO;;;POPOLARI PER L'ITALIA;13;;
NUSCO;;;NOI SUD;13;;
NUSCO;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
NUSCO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
NUSCO;CIARAMBINO VALERIA;;;;;247
NUSCO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;236;;
NUSCO;VOZZA SALVATORE;;;;;36
NUSCO;;;SINISTRA AL LAVORO;30;;
NUSCO;ESPOSITO MARCO;;;;;4
NUSCO;;
OSPEDALETTO D'ALPINOLO;DE LUCA VINCENZO;;;;;476
OSPEDALETTO D'ALPINOLO;;;DAVVERO-VERDI;120;;
OSPEDALETTO D'ALPINOLO;;;PARTITO DEMOCRATICO;107;;
OSPEDALETTO D'ALPINOLO;;;DE LUCA PRESIDENTE;107;;
OSPEDALETTO D'ALPINOLO;;;UNIONE DI CENTRO;43;;
OSPEDALETTO D'ALPINOLO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;40;;
OSPEDALETTO D'ALPINOLO;;;CAMPANIA IN RETE;11;;
OSPEDALETTO D'ALPINOLO;;;PARTITO SOCIALISTA ITALIANO;10;;
OSPEDALETTO D'ALPINOLO;;;CAMPANIA LIBERA;5;;
OSPEDALETTO D'ALPINOLO;;;ITALIA DEI VALORI;3;;
OSPEDALETTO D'ALPINOLO;CALDORO STEFANO;;;;;201
OSPEDALETTO D'ALPINOLO;;;FORZA ITALIA;76;;
OSPEDALETTO D'ALPINOLO;;;NCD - CAMPANIA POPOLARE;50;;
OSPEDALETTO D'ALPINOLO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;30;;
OSPEDALETTO D'ALPINOLO;;;CALDORO PRESIDENTE;26;;
OSPEDALETTO D'ALPINOLO;;;NOI SUD;19;;
OSPEDALETTO D'ALPINOLO;;;POPOLARI PER L'ITALIA;1;;
OSPEDALETTO D'ALPINOLO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
OSPEDALETTO D'ALPINOLO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
OSPEDALETTO D'ALPINOLO;CIARAMBINO VALERIA;;;;;119
OSPEDALETTO D'ALPINOLO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;110;;
OSPEDALETTO D'ALPINOLO;VOZZA SALVATORE;;;;;5
OSPEDALETTO D'ALPINOLO;;;SINISTRA AL LAVORO;6;;
OSPEDALETTO D'ALPINOLO;ESPOSITO MARCO;;;;;0
OSPEDALETTO D'ALPINOLO;;
PAGO DEL VALLO DI LAURO;DE LUCA VINCENZO;;;;;487
PAGO DEL VALLO DI LAURO;;;PARTITO DEMOCRATICO;260;;
PAGO DEL VALLO DI LAURO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;108;;
PAGO DEL VALLO DI LAURO;;;DAVVERO-VERDI;46;;
PAGO DEL VALLO DI LAURO;;;DE LUCA PRESIDENTE;30;;
PAGO DEL VALLO DI LAURO;;;ITALIA DEI VALORI;18;;
PAGO DEL VALLO DI LAURO;;;UNIONE DI CENTRO;15;;
PAGO DEL VALLO DI LAURO;;;CAMPANIA LIBERA;4;;
PAGO DEL VALLO DI LAURO;;;CAMPANIA IN RETE;3;;
PAGO DEL VALLO DI LAURO;;;PARTITO SOCIALISTA ITALIANO;2;;
PAGO DEL VALLO DI LAURO;CALDORO STEFANO;;;;;256
PAGO DEL VALLO DI LAURO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;92;;
PAGO DEL VALLO DI LAURO;;;FORZA ITALIA;61;;
PAGO DEL VALLO DI LAURO;;;NCD - CAMPANIA POPOLARE;37;;
PAGO DEL VALLO DI LAURO;;;NOI SUD;30;;
PAGO DEL VALLO DI LAURO;;;CALDORO PRESIDENTE;27;;
PAGO DEL VALLO DI LAURO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
PAGO DEL VALLO DI LAURO;;;POPOLARI PER L'ITALIA;0;;
PAGO DEL VALLO DI LAURO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
PAGO DEL VALLO DI LAURO;CIARAMBINO VALERIA;;;;;68
PAGO DEL VALLO DI LAURO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;66;;
PAGO DEL VALLO DI LAURO;VOZZA SALVATORE;;;;;3
PAGO DEL VALLO DI LAURO;;;SINISTRA AL LAVORO;3;;
PAGO DEL VALLO DI LAURO;ESPOSITO MARCO;;;;;2
PAGO DEL VALLO DI LAURO;;
PAROLISE;DE LUCA VINCENZO;;;;;166
PAROLISE;;;DE LUCA PRESIDENTE;57;;
PAROLISE;;;PARTITO DEMOCRATICO;50;;
PAROLISE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;30;;
PAROLISE;;;DAVVERO-VERDI;5;;
PAROLISE;;;UNIONE DI CENTRO;3;;
PAROLISE;;;CAMPANIA IN RETE;2;;
PAROLISE;;;PARTITO SOCIALISTA ITALIANO;2;;
PAROLISE;;;ITALIA DEI VALORI;1;;
PAROLISE;;;CAMPANIA LIBERA;1;;
PAROLISE;CALDORO STEFANO;;;;;101
PAROLISE;;;NOI SUD;38;;
PAROLISE;;;FORZA ITALIA;31;;
PAROLISE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;18;;
PAROLISE;;;CALDORO PRESIDENTE;9;;
PAROLISE;;;NCD - CAMPANIA POPOLARE;8;;
PAROLISE;;;POPOLARI PER L'ITALIA;1;;
PAROLISE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
PAROLISE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
PAROLISE;CIARAMBINO VALERIA;;;;;52
PAROLISE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;50;;
PAROLISE;VOZZA SALVATORE;;;;;5
PAROLISE;;;SINISTRA AL LAVORO;4;;
PAROLISE;ESPOSITO MARCO;;;;;0
PAROLISE;;
PATERNOPOLI;DE LUCA VINCENZO;;;;;728
PATERNOPOLI;;;DE LUCA PRESIDENTE;343;;
PATERNOPOLI;;;PARTITO DEMOCRATICO;283;;
PATERNOPOLI;;;UNIONE DI CENTRO;32;;
PATERNOPOLI;;;DAVVERO-VERDI;20;;
PATERNOPOLI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;17;;
PATERNOPOLI;;;CAMPANIA IN RETE;4;;
PATERNOPOLI;;;CAMPANIA LIBERA;3;;
PATERNOPOLI;;;ITALIA DEI VALORI;2;;
PATERNOPOLI;;;PARTITO SOCIALISTA ITALIANO;0;;
PATERNOPOLI;CALDORO STEFANO;;;;;258
PATERNOPOLI;;;NCD - CAMPANIA POPOLARE;81;;
PATERNOPOLI;;;FORZA ITALIA;54;;
PATERNOPOLI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;52;;
PATERNOPOLI;;;CALDORO PRESIDENTE;49;;
PATERNOPOLI;;;NOI SUD;13;;
PATERNOPOLI;;;POPOLARI PER L'ITALIA;3;;
PATERNOPOLI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
PATERNOPOLI;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
PATERNOPOLI;CIARAMBINO VALERIA;;;;;124
PATERNOPOLI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;116;;
PATERNOPOLI;VOZZA SALVATORE;;;;;45
PATERNOPOLI;;;SINISTRA AL LAVORO;46;;
PATERNOPOLI;ESPOSITO MARCO;;;;;2
PATERNOPOLI;;
PETRURO IRPINO;DE LUCA VINCENZO;;;;;61
PETRURO IRPINO;;;UNIONE DI CENTRO;41;;
PETRURO IRPINO;;;PARTITO DEMOCRATICO;15;;
PETRURO IRPINO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;3;;
PETRURO IRPINO;;;DE LUCA PRESIDENTE;3;;
PETRURO IRPINO;;;PARTITO SOCIALISTA ITALIANO;0;;
PETRURO IRPINO;;;ITALIA DEI VALORI;0;;
PETRURO IRPINO;;;CAMPANIA LIBERA;0;;
PETRURO IRPINO;;;CAMPANIA IN RETE;0;;
PETRURO IRPINO;;;DAVVERO-VERDI;0;;
PETRURO IRPINO;CALDORO STEFANO;;;;;28
PETRURO IRPINO;;;NCD - CAMPANIA POPOLARE;14;;
PETRURO IRPINO;;;NOI SUD;5;;
PETRURO IRPINO;;;FORZA ITALIA;2;;
PETRURO IRPINO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
PETRURO IRPINO;;;CALDORO PRESIDENTE;1;;
PETRURO IRPINO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1;;
PETRURO IRPINO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
PETRURO IRPINO;;;POPOLARI PER L'ITALIA;0;;
PETRURO IRPINO;VOZZA SALVATORE;;;;;20
PETRURO IRPINO;;;SINISTRA AL LAVORO;20;;
PETRURO IRPINO;CIARAMBINO VALERIA;;;;;11
PETRURO IRPINO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;8;;
PETRURO IRPINO;ESPOSITO MARCO;;;;;0
PETRURO IRPINO;;
PIETRADEFUSI;CALDORO STEFANO;;;;;370
PIETRADEFUSI;;;NCD - CAMPANIA POPOLARE;204;;
PIETRADEFUSI;;;FORZA ITALIA;53;;
PIETRADEFUSI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;37;;
PIETRADEFUSI;;;CALDORO PRESIDENTE;29;;
PIETRADEFUSI;;;NOI SUD;23;;
PIETRADEFUSI;;;POPOLARI PER L'ITALIA;3;;
PIETRADEFUSI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;3;;
PIETRADEFUSI;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
PIETRADEFUSI;DE LUCA VINCENZO;;;;;295
PIETRADEFUSI;;;PARTITO DEMOCRATICO;104;;
PIETRADEFUSI;;;DE LUCA PRESIDENTE;89;;
PIETRADEFUSI;;;UNIONE DI CENTRO;38;;
PIETRADEFUSI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;12;;
PIETRADEFUSI;;;PARTITO SOCIALISTA ITALIANO;7;;
PIETRADEFUSI;;;CAMPANIA IN RETE;6;;
PIETRADEFUSI;;;DAVVERO-VERDI;4;;
PIETRADEFUSI;;;CAMPANIA LIBERA;3;;
PIETRADEFUSI;;;ITALIA DEI VALORI;3;;
PIETRADEFUSI;CIARAMBINO VALERIA;;;;;220
PIETRADEFUSI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;212;;
PIETRADEFUSI;VOZZA SALVATORE;;;;;14
PIETRADEFUSI;;;SINISTRA AL LAVORO;17;;
PIETRADEFUSI;ESPOSITO MARCO;;;;;10
PIETRADEFUSI;;
PIETRASTORNINA;DE LUCA VINCENZO;;;;;495
PIETRASTORNINA;;;DAVVERO-VERDI;123;;
PIETRASTORNINA;;;PARTITO DEMOCRATICO;110;;
PIETRASTORNINA;;;DE LUCA PRESIDENTE;104;;
PIETRASTORNINA;;;UNIONE DI CENTRO;64;;
PIETRASTORNINA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;59;;
PIETRASTORNINA;;;CAMPANIA LIBERA;7;;
PIETRASTORNINA;;;CAMPANIA IN RETE;3;;
PIETRASTORNINA;;;ITALIA DEI VALORI;3;;
PIETRASTORNINA;;;PARTITO SOCIALISTA ITALIANO;0;;
PIETRASTORNINA;CALDORO STEFANO;;;;;121
PIETRASTORNINA;;;FORZA ITALIA;59;;
PIETRASTORNINA;;;NCD - CAMPANIA POPOLARE;28;;
PIETRASTORNINA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;12;;
PIETRASTORNINA;;;CALDORO PRESIDENTE;7;;
PIETRASTORNINA;;;POPOLARI PER L'ITALIA;7;;
PIETRASTORNINA;;;NOI SUD;4;;
PIETRASTORNINA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
PIETRASTORNINA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
