

Ente;Candidato;;Liste/Gruppi;Voti lista;;Voti candidato
MONDRAGONE;CALDORO STEFANO;;;;;3619
MONDRAGONE;;;FORZA ITALIA;1975;;
MONDRAGONE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;878;;
MONDRAGONE;;;CALDORO PRESIDENTE;421;;
MONDRAGONE;;;NCD - CAMPANIA POPOLARE;264;;
MONDRAGONE;;;NOI SUD;27;;
MONDRAGONE;;;MAI PIU' LA TERRA DEI FUOCHI;18;;
MONDRAGONE;;;POPOLARI PER L'ITALIA;17;;
MONDRAGONE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;10;;
MONDRAGONE;CIARAMBINO VALERIA;;;;;1392
MONDRAGONE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1203;;
MONDRAGONE;VOZZA SALVATORE;;;;;233
MONDRAGONE;;;SINISTRA AL LAVORO;232;;
MONDRAGONE;ESPOSITO MARCO;;;;;35
MONDRAGONE;;;MO! LISTA CIVICA CAMPANIA;20;;
ORTA DI ATELLA;DE LUCA VINCENZO;;;;;5349
ORTA DI ATELLA;;;PARTITO DEMOCRATICO;2309;;
ORTA DI ATELLA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;1428;;
ORTA DI ATELLA;;;CAMPANIA LIBERA;520;;
ORTA DI ATELLA;;;UNIONE DI CENTRO;381;;
ORTA DI ATELLA;;;PARTITO SOCIALISTA ITALIANO;206;;
ORTA DI ATELLA;;;DAVVERO-VERDI;171;;
ORTA DI ATELLA;;;CAMPANIA IN RETE;115;;
ORTA DI ATELLA;;;ITALIA DEI VALORI;64;;
ORTA DI ATELLA;CIARAMBINO VALERIA;;;;;3135
ORTA DI ATELLA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;2999;;
ORTA DI ATELLA;CALDORO STEFANO;;;;;3026
ORTA DI ATELLA;;;FORZA ITALIA;1243;;
ORTA DI ATELLA;;;NCD - CAMPANIA POPOLARE;550;;
ORTA DI ATELLA;;;CALDORO PRESIDENTE;436;;
ORTA DI ATELLA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;341;;
ORTA DI ATELLA;;;NOI SUD;173;;
ORTA DI ATELLA;;;MAI PIU' LA TERRA DEI FUOCHI;78;;
ORTA DI ATELLA;;;POPOLARI PER L'ITALIA;34;;
ORTA DI ATELLA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;25;;
ORTA DI ATELLA;VOZZA SALVATORE;;;;;128
ORTA DI ATELLA;;;SINISTRA AL LAVORO;120;;
ORTA DI ATELLA;ESPOSITO MARCO;;;;;98
ORTA DI ATELLA;;;MO! LISTA CIVICA CAMPANIA;89;;
PARETE;DE LUCA VINCENZO;;;;;1725
PARETE;;;PARTITO DEMOCRATICO;868;;
PARETE;;;UNIONE DI CENTRO;226;;
PARETE;;;PARTITO SOCIALISTA ITALIANO;215;;
PARETE;;;CAMPANIA IN RETE;165;;
PARETE;;;CAMPANIA LIBERA;92;;
PARETE;;;ITALIA DEI VALORI;50;;
PARETE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;41;;
PARETE;;;DAVVERO-VERDI;34;;
PARETE;CALDORO STEFANO;;;;;1450
PARETE;;;FORZA ITALIA;586;;
PARETE;;;CALDORO PRESIDENTE;325;;
PARETE;;;NOI SUD;194;;
PARETE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;178;;
PARETE;;;NCD - CAMPANIA POPOLARE;97;;
PARETE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;4;;
PARETE;;;POPOLARI PER L'ITALIA;4;;
PARETE;;;MAI PIU' LA TERRA DEI FUOCHI;4;;
PARETE;CIARAMBINO VALERIA;;;;;791
PARETE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;768;;
PARETE;VOZZA SALVATORE;;;;;81
PARETE;;;SINISTRA AL LAVORO;82;;
PARETE;ESPOSITO MARCO;;;;;8
PARETE;;;MO! LISTA CIVICA CAMPANIA;7;;
PASTORANO;DE LUCA VINCENZO;;;;;467
PASTORANO;;;PARTITO DEMOCRATICO;234;;
PASTORANO;;;PARTITO SOCIALISTA ITALIANO;113;;
PASTORANO;;;CAMPANIA IN RETE;35;;
PASTORANO;;;CAMPANIA LIBERA;31;;
PASTORANO;;;UNIONE DI CENTRO;29;;
PASTORANO;;;ITALIA DEI VALORI;10;;
PASTORANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;9;;
PASTORANO;;;DAVVERO-VERDI;2;;
PASTORANO;CALDORO STEFANO;;;;;463
PASTORANO;;;FORZA ITALIA;201;;
PASTORANO;;;NCD - CAMPANIA POPOLARE;102;;
PASTORANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;84;;
PASTORANO;;;CALDORO PRESIDENTE;48;;
PASTORANO;;;POPOLARI PER L'ITALIA;13;;
PASTORANO;;;NOI SUD;5;;
PASTORANO;;;MAI PIU' LA TERRA DEI FUOCHI;5;;
PASTORANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
PASTORANO;CIARAMBINO VALERIA;;;;;215
PASTORANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;203;;
PASTORANO;VOZZA SALVATORE;;;;;16
PASTORANO;;;SINISTRA AL LAVORO;15;;
PASTORANO;ESPOSITO MARCO;;;;;5
PASTORANO;;;MO! LISTA CIVICA CAMPANIA;6;;
PIANA DI MONTE VERNA;CALDORO STEFANO;;;;;574
PIANA DI MONTE VERNA;;;FORZA ITALIA;317;;
PIANA DI MONTE VERNA;;;NCD - CAMPANIA POPOLARE;133;;
PIANA DI MONTE VERNA;;;CALDORO PRESIDENTE;80;;
PIANA DI MONTE VERNA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;35;;
PIANA DI MONTE VERNA;;;NOI SUD;5;;
PIANA DI MONTE VERNA;;;MAI PIU' LA TERRA DEI FUOCHI;5;;
PIANA DI MONTE VERNA;;;POPOLARI PER L'ITALIA;1;;
PIANA DI MONTE VERNA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
PIANA DI MONTE VERNA;DE LUCA VINCENZO;;;;;293
PIANA DI MONTE VERNA;;;PARTITO DEMOCRATICO;185;;
PIANA DI MONTE VERNA;;;CAMPANIA LIBERA;38;;
PIANA DI MONTE VERNA;;;UNIONE DI CENTRO;14;;
PIANA DI MONTE VERNA;;;PARTITO SOCIALISTA ITALIANO;14;;
PIANA DI MONTE VERNA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;14;;
PIANA DI MONTE VERNA;;;CAMPANIA IN RETE;11;;
PIANA DI MONTE VERNA;;;DAVVERO-VERDI;5;;
PIANA DI MONTE VERNA;;;ITALIA DEI VALORI;2;;
PIANA DI MONTE VERNA;CIARAMBINO VALERIA;;;;;171
PIANA DI MONTE VERNA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;164;;
PIANA DI MONTE VERNA;ESPOSITO MARCO;;;;;34
PIANA DI MONTE VERNA;;;MO! LISTA CIVICA CAMPANIA;35;;
PIANA DI MONTE VERNA;VOZZA SALVATORE;;;;;21
PIANA DI MONTE VERNA;;;SINISTRA AL LAVORO;20;;
PIEDIMONTE MATESE;CALDORO STEFANO;;;;;1754
PIEDIMONTE MATESE;;;FORZA ITALIA;1019;;
PIEDIMONTE MATESE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;207;;
PIEDIMONTE MATESE;;;NCD - CAMPANIA POPOLARE;190;;
PIEDIMONTE MATESE;;;CALDORO PRESIDENTE;146;;
PIEDIMONTE MATESE;;;NOI SUD;125;;
PIEDIMONTE MATESE;;;POPOLARI PER L'ITALIA;19;;
PIEDIMONTE MATESE;;;MAI PIU' LA TERRA DEI FUOCHI;9;;
PIEDIMONTE MATESE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;8;;
PIEDIMONTE MATESE;DE LUCA VINCENZO;;;;;1638
PIEDIMONTE MATESE;;;PARTITO DEMOCRATICO;1214;;
PIEDIMONTE MATESE;;;CAMPANIA LIBERA;179;;
PIEDIMONTE MATESE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;55;;
PIEDIMONTE MATESE;;;CAMPANIA IN RETE;41;;
PIEDIMONTE MATESE;;;UNIONE DI CENTRO;36;;
PIEDIMONTE MATESE;;;PARTITO SOCIALISTA ITALIANO;18;;
PIEDIMONTE MATESE;;;ITALIA DEI VALORI;16;;
PIEDIMONTE MATESE;;;DAVVERO-VERDI;14;;
PIEDIMONTE MATESE;CIARAMBINO VALERIA;;;;;989
PIEDIMONTE MATESE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;966;;
PIEDIMONTE MATESE;VOZZA SALVATORE;;;;;94
PIEDIMONTE MATESE;;;SINISTRA AL LAVORO;91;;
PIEDIMONTE MATESE;ESPOSITO MARCO;;;;;21
PIEDIMONTE MATESE;;;MO! LISTA CIVICA CAMPANIA;15;;
PIETRAMELARA;CALDORO STEFANO;;;;;1017
PIETRAMELARA;;;FORZA ITALIA;554;;
PIETRAMELARA;;;CALDORO PRESIDENTE;255;;
PIETRAMELARA;;;NCD - CAMPANIA POPOLARE;105;;
PIETRAMELARA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;68;;
PIETRAMELARA;;;NOI SUD;22;;
PIETRAMELARA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;13;;
PIETRAMELARA;;;MAI PIU' LA TERRA DEI FUOCHI;7;;
PIETRAMELARA;;;POPOLARI PER L'ITALIA;4;;
PIETRAMELARA;DE LUCA VINCENZO;;;;;572
PIETRAMELARA;;;PARTITO DEMOCRATICO;321;;
PIETRAMELARA;;;UNIONE DI CENTRO;74;;
PIETRAMELARA;;;CAMPANIA LIBERA;50;;
PIETRAMELARA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;49;;
PIETRAMELARA;;;CAMPANIA IN RETE;18;;
PIETRAMELARA;;;PARTITO SOCIALISTA ITALIANO;10;;
PIETRAMELARA;;;ITALIA DEI VALORI;8;;
PIETRAMELARA;;;DAVVERO-VERDI;3;;
PIETRAMELARA;CIARAMBINO VALERIA;;;;;423
PIETRAMELARA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;426;;
PIETRAMELARA;VOZZA SALVATORE;;;;;28
PIETRAMELARA;;;SINISTRA AL LAVORO;28;;
PIETRAMELARA;ESPOSITO MARCO;;;;;10
PIETRAMELARA;;;MO! LISTA CIVICA CAMPANIA;6;;
PIETRAVAIRANO;CIARAMBINO VALERIA;;;;;557
PIETRAVAIRANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;563;;
PIETRAVAIRANO;CALDORO STEFANO;;;;;528
PIETRAVAIRANO;;;CALDORO PRESIDENTE;336;;
PIETRAVAIRANO;;;FORZA ITALIA;103;;
PIETRAVAIRANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;46;;
PIETRAVAIRANO;;;NCD - CAMPANIA POPOLARE;26;;
PIETRAVAIRANO;;;POPOLARI PER L'ITALIA;7;;
PIETRAVAIRANO;;;NOI SUD;6;;
PIETRAVAIRANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
PIETRAVAIRANO;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
PIETRAVAIRANO;DE LUCA VINCENZO;;;;;297
PIETRAVAIRANO;;;PARTITO DEMOCRATICO;193;;
PIETRAVAIRANO;;;CAMPANIA IN RETE;26;;
PIETRAVAIRANO;;;CAMPANIA LIBERA;19;;
PIETRAVAIRANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;17;;
PIETRAVAIRANO;;;PARTITO SOCIALISTA ITALIANO;16;;
PIETRAVAIRANO;;;UNIONE DI CENTRO;6;;
PIETRAVAIRANO;;;ITALIA DEI VALORI;4;;
PIETRAVAIRANO;;;DAVVERO-VERDI;3;;
PIETRAVAIRANO;VOZZA SALVATORE;;;;;19
PIETRAVAIRANO;;;SINISTRA AL LAVORO;14;;
PIETRAVAIRANO;ESPOSITO MARCO;;;;;3
PIETRAVAIRANO;;;MO! LISTA CIVICA CAMPANIA;3;;
PIGNATARO MAGGIORE;CALDORO STEFANO;;;;;1472
PIGNATARO MAGGIORE;;;FORZA ITALIA;636;;
PIGNATARO MAGGIORE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;592;;
PIGNATARO MAGGIORE;;;CALDORO PRESIDENTE;126;;
PIGNATARO MAGGIORE;;;NCD - CAMPANIA POPOLARE;63;;
PIGNATARO MAGGIORE;;;NOI SUD;23;;
PIGNATARO MAGGIORE;;;POPOLARI PER L'ITALIA;10;;
PIGNATARO MAGGIORE;;;MAI PIU' LA TERRA DEI FUOCHI;4;;
PIGNATARO MAGGIORE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
PIGNATARO MAGGIORE;DE LUCA VINCENZO;;;;;1010
PIGNATARO MAGGIORE;;;PARTITO DEMOCRATICO;469;;
PIGNATARO MAGGIORE;;;PARTITO SOCIALISTA ITALIANO;259;;
PIGNATARO MAGGIORE;;;UNIONE DI CENTRO;105;;
PIGNATARO MAGGIORE;;;CAMPANIA IN RETE;75;;
PIGNATARO MAGGIORE;;;CAMPANIA LIBERA;58;;
PIGNATARO MAGGIORE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;12;;
PIGNATARO MAGGIORE;;;ITALIA DEI VALORI;10;;
PIGNATARO MAGGIORE;;;DAVVERO-VERDI;4;;
PIGNATARO MAGGIORE;CIARAMBINO VALERIA;;;;;322
PIGNATARO MAGGIORE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;317;;
PIGNATARO MAGGIORE;VOZZA SALVATORE;;;;;43
PIGNATARO MAGGIORE;;;SINISTRA AL LAVORO;41;;
PIGNATARO MAGGIORE;ESPOSITO MARCO;;;;;7
PIGNATARO MAGGIORE;;;MO! LISTA CIVICA CAMPANIA;7;;
PONTELATONE;CALDORO STEFANO;;;;;644
PONTELATONE;;;CALDORO PRESIDENTE;428;;
PONTELATONE;;;FORZA ITALIA;138;;
PONTELATONE;;;NCD - CAMPANIA POPOLARE;15;;
PONTELATONE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;9;;
PONTELATONE;;;NOI SUD;7;;
PONTELATONE;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
PONTELATONE;;;POPOLARI PER L'ITALIA;2;;
PONTELATONE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
PONTELATONE;DE LUCA VINCENZO;;;;;122
PONTELATONE;;;PARTITO DEMOCRATICO;52;;
PONTELATONE;;;CAMPANIA LIBERA;15;;
PONTELATONE;;;CAMPANIA IN RETE;11;;
PONTELATONE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;8;;
PONTELATONE;;;UNIONE DI CENTRO;6;;
PONTELATONE;;;DAVVERO-VERDI;6;;
PONTELATONE;;;ITALIA DEI VALORI;3;;
PONTELATONE;;;PARTITO SOCIALISTA ITALIANO;2;;
PONTELATONE;CIARAMBINO VALERIA;;;;;94
PONTELATONE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;87;;
PONTELATONE;VOZZA SALVATORE;;;;;2
PONTELATONE;;;SINISTRA AL LAVORO;1;;
PONTELATONE;ESPOSITO MARCO;;;;;1
PONTELATONE;;;MO! LISTA CIVICA CAMPANIA;1;;
PORTICO DI CASERTA;DE LUCA VINCENZO;;;;;1470
PORTICO DI CASERTA;;;PARTITO DEMOCRATICO;745;;
PORTICO DI CASERTA;;;CAMPANIA LIBERA;226;;
PORTICO DI CASERTA;;;UNIONE DI CENTRO;141;;
PORTICO DI CASERTA;;;CAMPANIA IN RETE;137;;
PORTICO DI CASERTA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;108;;
PORTICO DI CASERTA;;;ITALIA DEI VALORI;54;;
PORTICO DI CASERTA;;;PARTITO SOCIALISTA ITALIANO;30;;
PORTICO DI CASERTA;;;DAVVERO-VERDI;7;;
PORTICO DI CASERTA;CALDORO STEFANO;;;;;1346
PORTICO DI CASERTA;;;FORZA ITALIA;618;;
PORTICO DI CASERTA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;408;;
PORTICO DI CASERTA;;;CALDORO PRESIDENTE;143;;
PORTICO DI CASERTA;;;NCD - CAMPANIA POPOLARE;138;;
PORTICO DI CASERTA;;;MAI PIU' LA TERRA DEI FUOCHI;9;;
PORTICO DI CASERTA;;;POPOLARI PER L'ITALIA;6;;
PORTICO DI CASERTA;;;NOI SUD;6;;
PORTICO DI CASERTA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
PORTICO DI CASERTA;CIARAMBINO VALERIA;;;;;557
PORTICO DI CASERTA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;540;;
PORTICO DI CASERTA;ESPOSITO MARCO;;;;;28
PORTICO DI CASERTA;;;MO! LISTA CIVICA CAMPANIA;27;;
PORTICO DI CASERTA;VOZZA SALVATORE;;;;;24
PORTICO DI CASERTA;;;SINISTRA AL LAVORO;23;;
PRATA SANNITA;CALDORO STEFANO;;;;;235
PRATA SANNITA;;;FORZA ITALIA;135;;
PRATA SANNITA;;;CALDORO PRESIDENTE;46;;
PRATA SANNITA;;;NCD - CAMPANIA POPOLARE;22;;
PRATA SANNITA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;18;;
PRATA SANNITA;;;POPOLARI PER L'ITALIA;11;;
PRATA SANNITA;;;NOI SUD;1;;
PRATA SANNITA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
PRATA SANNITA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
PRATA SANNITA;DE LUCA VINCENZO;;;;;162
PRATA SANNITA;;;PARTITO DEMOCRATICO;104;;
PRATA SANNITA;;;CAMPANIA LIBERA;26;;
PRATA SANNITA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;13;;
PRATA SANNITA;;;UNIONE DI CENTRO;9;;
PRATA SANNITA;;;CAMPANIA IN RETE;3;;
PRATA SANNITA;;;PARTITO SOCIALISTA ITALIANO;2;;
PRATA SANNITA;;;ITALIA DEI VALORI;0;;
PRATA SANNITA;;;DAVVERO-VERDI;0;;
PRATA SANNITA;CIARAMBINO VALERIA;;;;;91
PRATA SANNITA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;88;;
PRATA SANNITA;VOZZA SALVATORE;;;;;4
PRATA SANNITA;;;SINISTRA AL LAVORO;4;;
PRATA SANNITA;ESPOSITO MARCO;;;;;1
PRATA SANNITA;;;MO! LISTA CIVICA CAMPANIA;1;;
PRATELLA;CALDORO STEFANO;;;;;314
PRATELLA;;;FORZA ITALIA;118;;
PRATELLA;;;NCD - CAMPANIA POPOLARE;64;;
PRATELLA;;;CALDORO PRESIDENTE;52;;
PRATELLA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;34;;
PRATELLA;;;POPOLARI PER L'ITALIA;27;;
PRATELLA;;;NOI SUD;5;;
PRATELLA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;4;;
PRATELLA;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
PRATELLA;DE LUCA VINCENZO;;;;;156
PRATELLA;;;PARTITO DEMOCRATICO;82;;
PRATELLA;;;CAMPANIA LIBERA;26;;
PRATELLA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;12;;
PRATELLA;;;PARTITO SOCIALISTA ITALIANO;11;;
PRATELLA;;;UNIONE DI CENTRO;10;;
PRATELLA;;;CAMPANIA IN RETE;8;;
PRATELLA;;;DAVVERO-VERDI;2;;
PRATELLA;;;ITALIA DEI VALORI;1;;
PRATELLA;CIARAMBINO VALERIA;;;;;85
PRATELLA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;84;;
PRATELLA;VOZZA SALVATORE;;;;;3
PRATELLA;;;SINISTRA AL LAVORO;3;;
PRATELLA;ESPOSITO MARCO;;;;;1
PRATELLA;;;MO! LISTA CIVICA CAMPANIA;1;;
PRESENZANO;CALDORO STEFANO;;;;;458
PRESENZANO;;;FORZA ITALIA;372;;
PRESENZANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;32;;
PRESENZANO;;;CALDORO PRESIDENTE;29;;
PRESENZANO;;;NCD - CAMPANIA POPOLARE;15;;
PRESENZANO;;;NOI SUD;7;;
PRESENZANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
PRESENZANO;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
PRESENZANO;;;POPOLARI PER L'ITALIA;1;;
PRESENZANO;DE LUCA VINCENZO;;;;;198
PRESENZANO;;;PARTITO DEMOCRATICO;154;;
PRESENZANO;;;CAMPANIA IN RETE;11;;
PRESENZANO;;;CAMPANIA LIBERA;9;;
PRESENZANO;;;UNIONE DI CENTRO;7;;
PRESENZANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;6;;
PRESENZANO;;;DAVVERO-VERDI;3;;
PRESENZANO;;;PARTITO SOCIALISTA ITALIANO;2;;
PRESENZANO;;;ITALIA DEI VALORI;0;;
PRESENZANO;CIARAMBINO VALERIA;;;;;77
PRESENZANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;77;;
PRESENZANO;VOZZA SALVATORE;;;;;7
PRESENZANO;;;SINISTRA AL LAVORO;7;;
PRESENZANO;ESPOSITO MARCO;;;;;2
PRESENZANO;;;MO! LISTA CIVICA CAMPANIA;2;;
RAVISCANINA;CALDORO STEFANO;;;;;287
RAVISCANINA;;;NCD - CAMPANIA POPOLARE;112;;
RAVISCANINA;;;FORZA ITALIA;105;;
RAVISCANINA;;;CALDORO PRESIDENTE;44;;
RAVISCANINA;;;POPOLARI PER L'ITALIA;43;;
RAVISCANINA;;;NOI SUD;5;;
RAVISCANINA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;2;;
RAVISCANINA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
RAVISCANINA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
RAVISCANINA;DE LUCA VINCENZO;;;;;170
RAVISCANINA;;;PARTITO DEMOCRATICO;173;;
RAVISCANINA;;;CAMPANIA LIBERA;19;;
RAVISCANINA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;4;;
RAVISCANINA;;;UNIONE DI CENTRO;0;;
RAVISCANINA;;;ITALIA DEI VALORI;0;;
RAVISCANINA;;;CAMPANIA IN RETE;0;;
RAVISCANINA;;;DAVVERO-VERDI;0;;
RAVISCANINA;;;PARTITO SOCIALISTA ITALIANO;0;;
RAVISCANINA;CIARAMBINO VALERIA;;;;;101
RAVISCANINA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;50;;
RAVISCANINA;VOZZA SALVATORE;;;;;18
RAVISCANINA;;;SINISTRA AL LAVORO;19;;
RAVISCANINA;ESPOSITO MARCO;;;;;0
RAVISCANINA;;;MO! LISTA CIVICA CAMPANIA;0;;
RECALE;DE LUCA VINCENZO;;;;;1393
RECALE;;;PARTITO DEMOCRATICO;673;;
RECALE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;360;;
RECALE;;;CAMPANIA LIBERA;191;;
RECALE;;;CAMPANIA IN RETE;60;;
RECALE;;;UNIONE DI CENTRO;37;;
RECALE;;;ITALIA DEI VALORI;21;;
RECALE;;;DAVVERO-VERDI;4;;
RECALE;;;PARTITO SOCIALISTA ITALIANO;3;;
RECALE;CALDORO STEFANO;;;;;1293
RECALE;;;FORZA ITALIA;536;;
RECALE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;331;;
RECALE;;;CALDORO PRESIDENTE;200;;
RECALE;;;NCD - CAMPANIA POPOLARE;157;;
RECALE;;;MAI PIU' LA TERRA DEI FUOCHI;54;;
RECALE;;;NOI SUD;8;;
RECALE;;;POPOLARI PER L'ITALIA;2;;
RECALE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
RECALE;CIARAMBINO VALERIA;;;;;563
RECALE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;543;;
RECALE;VOZZA SALVATORE;;;;;41
RECALE;;;SINISTRA AL LAVORO;42;;
RECALE;ESPOSITO MARCO;;;;;16
RECALE;;;MO! LISTA CIVICA CAMPANIA;16;;
RIARDO;CALDORO STEFANO;;;;;444
RIARDO;;;FORZA ITALIA;149;;
RIARDO;;;CALDORO PRESIDENTE;136;;
RIARDO;;;NCD - CAMPANIA POPOLARE;81;;
RIARDO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;34;;
RIARDO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;19;;
RIARDO;;;NOI SUD;12;;
RIARDO;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
RIARDO;;;POPOLARI PER L'ITALIA;0;;
RIARDO;DE LUCA VINCENZO;;;;;373
RIARDO;;;PARTITO DEMOCRATICO;209;;
RIARDO;;;UNIONE DI CENTRO;57;;
RIARDO;;;CAMPANIA LIBERA;37;;
RIARDO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;28;;
RIARDO;;;PARTITO SOCIALISTA ITALIANO;19;;
RIARDO;;;CAMPANIA IN RETE;15;;
RIARDO;;;ITALIA DEI VALORI;2;;
RIARDO;;;DAVVERO-VERDI;1;;
RIARDO;CIARAMBINO VALERIA;;;;;143
RIARDO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;137;;
RIARDO;VOZZA SALVATORE;;;;;21
RIARDO;;;SINISTRA AL LAVORO;20;;
RIARDO;ESPOSITO MARCO;;;;;7
RIARDO;;;MO! LISTA CIVICA CAMPANIA;7;;
ROCCA D'EVANDRO;DE LUCA VINCENZO;;;;;667
ROCCA D'EVANDRO;;;PARTITO DEMOCRATICO;397;;
ROCCA D'EVANDRO;;;UNIONE DI CENTRO;199;;
ROCCA D'EVANDRO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;29;;
ROCCA D'EVANDRO;;;CAMPANIA LIBERA;22;;
ROCCA D'EVANDRO;;;CAMPANIA IN RETE;21;;
ROCCA D'EVANDRO;;;DAVVERO-VERDI;2;;
ROCCA D'EVANDRO;;;ITALIA DEI VALORI;2;;
ROCCA D'EVANDRO;;;PARTITO SOCIALISTA ITALIANO;1;;
ROCCA D'EVANDRO;CALDORO STEFANO;;;;;551
ROCCA D'EVANDRO;;;FORZA ITALIA;365;;
ROCCA D'EVANDRO;;;CALDORO PRESIDENTE;86;;
ROCCA D'EVANDRO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;64;;
ROCCA D'EVANDRO;;;NCD - CAMPANIA POPOLARE;25;;
ROCCA D'EVANDRO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;5;;
ROCCA D'EVANDRO;;;NOI SUD;2;;
ROCCA D'EVANDRO;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
ROCCA D'EVANDRO;;;POPOLARI PER L'ITALIA;1;;
ROCCA D'EVANDRO;CIARAMBINO VALERIA;;;;;176
ROCCA D'EVANDRO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;169;;
ROCCA D'EVANDRO;VOZZA SALVATORE;;;;;8
ROCCA D'EVANDRO;;;SINISTRA AL LAVORO;8;;
ROCCA D'EVANDRO;ESPOSITO MARCO;;;;;3
ROCCA D'EVANDRO;;;MO! LISTA CIVICA CAMPANIA;3;;
ROCCAMONFINA;DE LUCA VINCENZO;;;;;824
ROCCAMONFINA;;;PARTITO DEMOCRATICO;568;;
ROCCAMONFINA;;;UNIONE DI CENTRO;58;;
ROCCAMONFINA;;;CAMPANIA IN RETE;47;;
ROCCAMONFINA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;47;;
ROCCAMONFINA;;;CAMPANIA LIBERA;37;;
ROCCAMONFINA;;;DAVVERO-VERDI;16;;
