

Ente;Candidato;Liste/Gruppi;Voti lista;;
CANNALONGA;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;131;;
CANNALONGA;;CIVICA POPOLARE LORENZIN;22;;
CANNALONGA;;+EUROPA;7;;
CANNALONGA;;ITALIA EUROPA INSIEME;5;;
CANNALONGA;FERRAIOLI MARZIA;FORZA ITALIA;79;;
CANNALONGA;;LEGA;38;;
CANNALONGA;;FRATELLI D'ITALIA CON GIORGIA MELONI;10;;
CANNALONGA;;NOI CON L'ITALIA - UDC;5;;
CANNALONGA;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;19;;
CANNALONGA;GIORDANO LUIGI;LIBERI E UGUALI;17;;
CANNALONGA;COPPOLA ENZO;10 VOLTE MEGLIO;2;;
CANNALONGA;VULLO IVANA;PARTITO COMUNISTA;3;;
CANNALONGA;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;3;;
CANNALONGA;FAIELLA VITO;CASAPOUND ITALIA;2;;
CANNALONGA;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;2;;
CANNALONGA;RISPOLI DANIELA;ITALIA AGLI ITALIANI;2;;
CANNALONGA;ISOLDI FILIPPO;POTERE AL POPOLO!;1;;
CASAL VELINO;FERRAIOLI MARZIA;FORZA ITALIA;742;;
CASAL VELINO;;LEGA;214;;
CASAL VELINO;;FRATELLI D'ITALIA CON GIORGIA MELONI;88;;
CASAL VELINO;;NOI CON L'ITALIA - UDC;34;;
CASAL VELINO;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;915;;
CASAL VELINO;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;347;;
CASAL VELINO;;CIVICA POPOLARE LORENZIN;44;;
CASAL VELINO;;+EUROPA;28;;
CASAL VELINO;;ITALIA EUROPA INSIEME;23;;
CASAL VELINO;GIORDANO LUIGI;LIBERI E UGUALI;37;;
CASAL VELINO;RISPOLI DANIELA;ITALIA AGLI ITALIANI;29;;
CASAL VELINO;ISOLDI FILIPPO;POTERE AL POPOLO!;19;;
CASAL VELINO;FAIELLA VITO;CASAPOUND ITALIA;17;;
CASAL VELINO;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;9;;
CASAL VELINO;VULLO IVANA;PARTITO COMUNISTA;8;;
CASAL VELINO;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;9;;
CASAL VELINO;COPPOLA ENZO;10 VOLTE MEGLIO;3;;
CASAL VELINO;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;2;;
CASALBUONO;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;216;;
CASALBUONO;FERRAIOLI MARZIA;FORZA ITALIA;119;;
CASALBUONO;;LEGA;46;;
CASALBUONO;;FRATELLI D'ITALIA CON GIORGIA MELONI;20;;
CASALBUONO;;NOI CON L'ITALIA - UDC;4;;
CASALBUONO;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;136;;
CASALBUONO;;ITALIA EUROPA INSIEME;4;;
CASALBUONO;;CIVICA POPOLARE LORENZIN;4;;
CASALBUONO;;+EUROPA;1;;
CASALBUONO;GIORDANO LUIGI;LIBERI E UGUALI;15;;
CASALBUONO;RISPOLI DANIELA;ITALIA AGLI ITALIANI;7;;
CASALBUONO;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;4;;
CASALBUONO;ISOLDI FILIPPO;POTERE AL POPOLO!;3;;
