

Ente;Candidato;Liste/Gruppi;Voti lista;;
SANT'EGIDIO DEL MONTE ALBINO;DEL GAUDIO VINCENZO;PARTITO VALORE UMANO;5;;
SANT'EGIDIO DEL MONTE ALBINO;ANNARUMMA RITA;PER UNA SINISTRA RIVOLUZIONARIA;3;;
SARNO;CIRIELLI EDMONDO;FORZA ITALIA;3744;;
SARNO;;NOI CON L'ITALIA - UDC;908;;
SARNO;;FRATELLI D'ITALIA CON GIORGIA MELONI;748;;
SARNO;;LEGA;572;;
SARNO;VILLANI VIRGINIA;MOVIMENTO 5 STELLE;5692;;
SARNO;MACCAURO MAURO;PARTITO DEMOCRATICO;2282;;
SARNO;;+EUROPA;244;;
SARNO;;CIVICA POPOLARE LORENZIN;241;;
SARNO;;ITALIA EUROPA INSIEME;49;;
SARNO;SQUILLANTE DEA;LIBERI E UGUALI;478;;
SARNO;MAIORINO ERMINIA;POTERE AL POPOLO!;161;;
SARNO;FORTUNATO GIUSEPPE;ITALIA AGLI ITALIANI;76;;
SARNO;DE MARTINO BASILIO;IL POPOLO DELLA FAMIGLIA;71;;
SARNO;CUOCO MARCO;PARTITO COMUNISTA;64;;
SARNO;PISAPIA SALVATORE;CASAPOUND ITALIA;55;;
SARNO;ANNARUMMA RITA;PER UNA SINISTRA RIVOLUZIONARIA;17;;
SARNO;AURICCHIO MARIA;10 VOLTE MEGLIO;9;;
SARNO;DEL GAUDIO VINCENZO;PARTITO VALORE UMANO;5;;
SCAFATI;VILLANI VIRGINIA;MOVIMENTO 5 STELLE;13635;;
SCAFATI;CIRIELLI EDMONDO;FORZA ITALIA;5429;;
SCAFATI;;LEGA;990;;
SCAFATI;;FRATELLI D'ITALIA CON GIORGIA MELONI;802;;
SCAFATI;;NOI CON L'ITALIA - UDC;680;;
SCAFATI;MACCAURO MAURO;PARTITO DEMOCRATICO;2602;;
SCAFATI;;+EUROPA;369;;
SCAFATI;;ITALIA EUROPA INSIEME;85;;
SCAFATI;;CIVICA POPOLARE LORENZIN;61;;
SCAFATI;SQUILLANTE DEA;LIBERI E UGUALI;496;;
SCAFATI;MAIORINO ERMINIA;POTERE AL POPOLO!;193;;
SCAFATI;DE MARTINO BASILIO;IL POPOLO DELLA FAMIGLIA;136;;
SCAFATI;FORTUNATO GIUSEPPE;ITALIA AGLI ITALIANI;105;;
SCAFATI;PISAPIA SALVATORE;CASAPOUND ITALIA;91;;
SCAFATI;CUOCO MARCO;PARTITO COMUNISTA;75;;
SCAFATI;DEL GAUDIO VINCENZO;PARTITO VALORE UMANO;29;;
SCAFATI;ANNARUMMA RITA;PER UNA SINISTRA RIVOLUZIONARIA;22;;
SCAFATI;AURICCHIO MARIA;10 VOLTE MEGLIO;19;;
SIANO;VILLANI VIRGINIA;MOVIMENTO 5 STELLE;2193;;
SIANO;CIRIELLI EDMONDO;FORZA ITALIA;1005;;
SIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;413;;
SIANO;;NOI CON L'ITALIA - UDC;194;;
SIANO;;LEGA;162;;
SIANO;MACCAURO MAURO;PARTITO DEMOCRATICO;1131;;
SIANO;;ITALIA EUROPA INSIEME;42;;
SIANO;;+EUROPA;31;;
SIANO;;CIVICA POPOLARE LORENZIN;28;;
SIANO;SQUILLANTE DEA;LIBERI E UGUALI;330;;
SIANO;MAIORINO ERMINIA;POTERE AL POPOLO!;50;;
SIANO;FORTUNATO GIUSEPPE;ITALIA AGLI ITALIANI;41;;
SIANO;CUOCO MARCO;PARTITO COMUNISTA;20;;
SIANO;PISAPIA SALVATORE;CASAPOUND ITALIA;18;;
SIANO;DE MARTINO BASILIO;IL POPOLO DELLA FAMIGLIA;13;;
SIANO;ANNARUMMA RITA;PER UNA SINISTRA RIVOLUZIONARIA;11;;
SIANO;DEL GAUDIO VINCENZO;PARTITO VALORE UMANO;11;;
SIANO;AURICCHIO MARIA;10 VOLTE MEGLIO;4;;
