

Ente;Candidato;Liste/Gruppi;Voti lista;;
CAMPAGNA;VORIA ANTONIO;IL POPOLO DELLA FAMIGLIA;41;;
CAMPAGNA;ANDRIUOLO MARIAROSARIA;CASAPOUND ITALIA;29;;
CAMPAGNA;NENNA GENNARO;PARTITO COMUNISTA;17;;
CAMPAGNA;ARENA ANNA;PER UNA SINISTRA RIVOLUZIONARIA;14;;
CAMPAGNA;COPPOLA RAFFAELLA;10 VOLTE MEGLIO;7;;
CAMPAGNA;URSI GIOVANNI;PARTITO VALORE UMANO;8;;
CAPACCIO PAESTUM;CICCONE ROMANO;FORZA ITALIA;3019;;
CAPACCIO PAESTUM;;LEGA;1000;;
CAPACCIO PAESTUM;;FRATELLI D'ITALIA CON GIORGIA MELONI;528;;
CAPACCIO PAESTUM;;NOI CON L'ITALIA - UDC;126;;
CAPACCIO PAESTUM;ACUNZO NICOLA;MOVIMENTO 5 STELLE;3812;;
CAPACCIO PAESTUM;VOLPE DOMENICO;PARTITO DEMOCRATICO;1236;;
CAPACCIO PAESTUM;;+EUROPA;122;;
CAPACCIO PAESTUM;;ITALIA EUROPA INSIEME;77;;
CAPACCIO PAESTUM;;CIVICA POPOLARE LORENZIN;68;;
CAPACCIO PAESTUM;CONTE FEDERICO;LIBERI E UGUALI;370;;
CAPACCIO PAESTUM;BALSAMO DINA ALBERTINA;POTERE AL POPOLO!;129;;
CAPACCIO PAESTUM;MARTUCCIELLO VINCENZO;ITALIA AGLI ITALIANI;107;;
CAPACCIO PAESTUM;ANDRIUOLO MARIAROSARIA;CASAPOUND ITALIA;61;;
CAPACCIO PAESTUM;VORIA ANTONIO;IL POPOLO DELLA FAMIGLIA;60;;
CAPACCIO PAESTUM;NENNA GENNARO;PARTITO COMUNISTA;26;;
CAPACCIO PAESTUM;URSI GIOVANNI;PARTITO VALORE UMANO;23;;
CAPACCIO PAESTUM;ARENA ANNA;PER UNA SINISTRA RIVOLUZIONARIA;16;;
CAPACCIO PAESTUM;COPPOLA RAFFAELLA;10 VOLTE MEGLIO;8;;
CASTIGLIONE DEL GENOVESI;ACUNZO NICOLA;MOVIMENTO 5 STELLE;335;;
CASTIGLIONE DEL GENOVESI;CICCONE ROMANO;FORZA ITALIA;143;;
CASTIGLIONE DEL GENOVESI;;LEGA;96;;
CASTIGLIONE DEL GENOVESI;;FRATELLI D'ITALIA CON GIORGIA MELONI;33;;
CASTIGLIONE DEL GENOVESI;;NOI CON L'ITALIA - UDC;14;;
CASTIGLIONE DEL GENOVESI;VOLPE DOMENICO;PARTITO DEMOCRATICO;71;;
CASTIGLIONE DEL GENOVESI;;+EUROPA;6;;
CASTIGLIONE DEL GENOVESI;;ITALIA EUROPA INSIEME;6;;
CASTIGLIONE DEL GENOVESI;;CIVICA POPOLARE LORENZIN;1;;
CASTIGLIONE DEL GENOVESI;CONTE FEDERICO;LIBERI E UGUALI;11;;
CASTIGLIONE DEL GENOVESI;MARTUCCIELLO VINCENZO;ITALIA AGLI ITALIANI;9;;
CASTIGLIONE DEL GENOVESI;BALSAMO DINA ALBERTINA;POTERE AL POPOLO!;9;;
CASTIGLIONE DEL GENOVESI;VORIA ANTONIO;IL POPOLO DELLA FAMIGLIA;6;;
CASTIGLIONE DEL GENOVESI;COPPOLA RAFFAELLA;10 VOLTE MEGLIO;5;;
CASTIGLIONE DEL GENOVESI;ANDRIUOLO MARIAROSARIA;CASAPOUND ITALIA;5;;
CASTIGLIONE DEL GENOVESI;ARENA ANNA;PER UNA SINISTRA RIVOLUZIONARIA;2;;
CASTIGLIONE DEL GENOVESI;NENNA GENNARO;PARTITO COMUNISTA;0;;
CASTIGLIONE DEL GENOVESI;URSI GIOVANNI;PARTITO VALORE UMANO;0;;
EBOLI;ACUNZO NICOLA;MOVIMENTO 5 STELLE;6577;;
EBOLI;CICCONE ROMANO;FORZA ITALIA;4171;;
EBOLI;;LEGA;1273;;
EBOLI;;FRATELLI D'ITALIA CON GIORGIA MELONI;499;;
EBOLI;;NOI CON L'ITALIA - UDC;468;;
EBOLI;VOLPE DOMENICO;PARTITO DEMOCRATICO;1734;;
EBOLI;;CIVICA POPOLARE LORENZIN;703;;
EBOLI;;ITALIA EUROPA INSIEME;175;;
EBOLI;;+EUROPA;118;;
EBOLI;CONTE FEDERICO;LIBERI E UGUALI;1558;;
EBOLI;BALSAMO DINA ALBERTINA;POTERE AL POPOLO!;251;;
EBOLI;ANDRIUOLO MARIAROSARIA;CASAPOUND ITALIA;135;;
EBOLI;VORIA ANTONIO;IL POPOLO DELLA FAMIGLIA;113;;
EBOLI;MARTUCCIELLO VINCENZO;ITALIA AGLI ITALIANI;80;;
EBOLI;NENNA GENNARO;PARTITO COMUNISTA;57;;
EBOLI;ARENA ANNA;PER UNA SINISTRA RIVOLUZIONARIA;22;;
EBOLI;COPPOLA RAFFAELLA;10 VOLTE MEGLIO;10;;
EBOLI;URSI GIOVANNI;PARTITO VALORE UMANO;7;;
GIFFONI SEI CASALI;ACUNZO NICOLA;MOVIMENTO 5 STELLE;1397;;
GIFFONI SEI CASALI;CICCONE ROMANO;FORZA ITALIA;526;;
GIFFONI SEI CASALI;;LEGA;170;;
GIFFONI SEI CASALI;;FRATELLI D'ITALIA CON GIORGIA MELONI;130;;
GIFFONI SEI CASALI;;NOI CON L'ITALIA - UDC;46;;
GIFFONI SEI CASALI;VOLPE DOMENICO;PARTITO DEMOCRATICO;320;;
GIFFONI SEI CASALI;;+EUROPA;31;;
GIFFONI SEI CASALI;;ITALIA EUROPA INSIEME;20;;
GIFFONI SEI CASALI;;CIVICA POPOLARE LORENZIN;9;;
GIFFONI SEI CASALI;CONTE FEDERICO;LIBERI E UGUALI;52;;
GIFFONI SEI CASALI;BALSAMO DINA ALBERTINA;POTERE AL POPOLO!;45;;
GIFFONI SEI CASALI;MARTUCCIELLO VINCENZO;ITALIA AGLI ITALIANI;21;;
GIFFONI SEI CASALI;VORIA ANTONIO;IL POPOLO DELLA FAMIGLIA;16;;
GIFFONI SEI CASALI;ANDRIUOLO MARIAROSARIA;CASAPOUND ITALIA;13;;
GIFFONI SEI CASALI;URSI GIOVANNI;PARTITO VALORE UMANO;12;;
GIFFONI SEI CASALI;NENNA GENNARO;PARTITO COMUNISTA;11;;
GIFFONI SEI CASALI;ARENA ANNA;PER UNA SINISTRA RIVOLUZIONARIA;5;;
GIFFONI SEI CASALI;COPPOLA RAFFAELLA;10 VOLTE MEGLIO;1;;
GIFFONI VALLE PIANA;ACUNZO NICOLA;MOVIMENTO 5 STELLE;3002;;
GIFFONI VALLE PIANA;CICCONE ROMANO;FORZA ITALIA;1250;;
GIFFONI VALLE PIANA;;LEGA;414;;
GIFFONI VALLE PIANA;;FRATELLI D'ITALIA CON GIORGIA MELONI;231;;
GIFFONI VALLE PIANA;;NOI CON L'ITALIA - UDC;141;;
GIFFONI VALLE PIANA;VOLPE DOMENICO;PARTITO DEMOCRATICO;733;;
GIFFONI VALLE PIANA;;ITALIA EUROPA INSIEME;134;;
GIFFONI VALLE PIANA;;+EUROPA;60;;
GIFFONI VALLE PIANA;;CIVICA POPOLARE LORENZIN;37;;
GIFFONI VALLE PIANA;CONTE FEDERICO;LIBERI E UGUALI;194;;
GIFFONI VALLE PIANA;BALSAMO DINA ALBERTINA;POTERE AL POPOLO!;130;;
GIFFONI VALLE PIANA;MARTUCCIELLO VINCENZO;ITALIA AGLI ITALIANI;39;;
