

Ente;Candidato;Liste/Gruppi;Voti lista;;
CASTELPAGANO;BORZILLO GIOVANNA;CASAPOUND ITALIA;2;;
CASTELPAGANO;CIERVO AMERICO;LIBERI E UGUALI;3;;
CASTELPAGANO;LANGELLOTTI MARCO;IL POPOLO DELLA FAMIGLIA;2;;
CASTELPAGANO;NUZZO LUIGI;PARTITO COMUNISTA;1;;
CASTELPAGANO;MOLES ANTONELLA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
CASTELPAGANO;POLCARO MIRIAM;PARTITO VALORE UMANO;1;;
CASTELPOTO;IANARO ANGELA;MOVIMENTO 5 STELLE;327;;
CASTELPOTO;VALENTINO CARMINE;PARTITO DEMOCRATICO;171;;
CASTELPOTO;;+EUROPA;3;;
CASTELPOTO;;CIVICA POPOLARE LORENZIN;2;;
CASTELPOTO;;ITALIA EUROPA INSIEME;1;;
CASTELPOTO;ERRICO FERNANDO;FORZA ITALIA;113;;
CASTELPOTO;;LEGA;37;;
CASTELPOTO;;FRATELLI D'ITALIA CON GIORGIA MELONI;13;;
CASTELPOTO;;NOI CON L'ITALIA - UDC;5;;
CASTELPOTO;CIERVO AMERICO;LIBERI E UGUALI;30;;
CASTELPOTO;MAIO COSIMO;POTERE AL POPOLO!;11;;
CASTELPOTO;MUNNO DEBORA;ITALIA AGLI ITALIANI;7;;
CASTELPOTO;NUZZO LUIGI;PARTITO COMUNISTA;6;;
CASTELPOTO;BORZILLO GIOVANNA;CASAPOUND ITALIA;2;;
CASTELPOTO;MOLES ANTONELLA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
CASTELPOTO;POLCARO MIRIAM;PARTITO VALORE UMANO;1;;
CASTELPOTO;BOZZA ENRICO MARIA;10 VOLTE MEGLIO;0;;
CASTELPOTO;LANGELLOTTI MARCO;IL POPOLO DELLA FAMIGLIA;0;;
CASTELVENERE;ERRICO FERNANDO;FORZA ITALIA;378;;
CASTELVENERE;;LEGA;104;;
CASTELVENERE;;FRATELLI D'ITALIA CON GIORGIA MELONI;38;;
CASTELVENERE;;NOI CON L'ITALIA - UDC;15;;
CASTELVENERE;IANARO ANGELA;MOVIMENTO 5 STELLE;518;;
CASTELVENERE;VALENTINO CARMINE;PARTITO DEMOCRATICO;220;;
CASTELVENERE;;ITALIA EUROPA INSIEME;70;;
CASTELVENERE;;+EUROPA;15;;
CASTELVENERE;;CIVICA POPOLARE LORENZIN;11;;
CASTELVENERE;MAIO COSIMO;POTERE AL POPOLO!;22;;
CASTELVENERE;CIERVO AMERICO;LIBERI E UGUALI;22;;
CASTELVENERE;MUNNO DEBORA;ITALIA AGLI ITALIANI;17;;
CASTELVENERE;BORZILLO GIOVANNA;CASAPOUND ITALIA;11;;
CASTELVENERE;LANGELLOTTI MARCO;IL POPOLO DELLA FAMIGLIA;8;;
CASTELVENERE;NUZZO LUIGI;PARTITO COMUNISTA;6;;
CASTELVENERE;BOZZA ENRICO MARIA;10 VOLTE MEGLIO;1;;
CASTELVENERE;MOLES ANTONELLA;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
CASTELVENERE;POLCARO MIRIAM;PARTITO VALORE UMANO;0;;
CAUTANO;IANARO ANGELA;MOVIMENTO 5 STELLE;569;;
CAUTANO;ERRICO FERNANDO;FORZA ITALIA;227;;
CAUTANO;;LEGA;68;;
CAUTANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;28;;
CAUTANO;;NOI CON L'ITALIA - UDC;11;;
CAUTANO;VALENTINO CARMINE;PARTITO DEMOCRATICO;143;;
CAUTANO;;+EUROPA;10;;
CAUTANO;;CIVICA POPOLARE LORENZIN;7;;
CAUTANO;;ITALIA EUROPA INSIEME;4;;
CAUTANO;CIERVO AMERICO;LIBERI E UGUALI;28;;
CAUTANO;MAIO COSIMO;POTERE AL POPOLO!;15;;
CAUTANO;BORZILLO GIOVANNA;CASAPOUND ITALIA;12;;
CAUTANO;MUNNO DEBORA;ITALIA AGLI ITALIANI;9;;
CAUTANO;NUZZO LUIGI;PARTITO COMUNISTA;5;;
CAUTANO;MOLES ANTONELLA;LISTA DEL POPOLO PER LA COSTITUZIONE;4;;
CAUTANO;LANGELLOTTI MARCO;IL POPOLO DELLA FAMIGLIA;3;;
CAUTANO;POLCARO MIRIAM;PARTITO VALORE UMANO;3;;
CAUTANO;BOZZA ENRICO MARIA;10 VOLTE MEGLIO;1;;
CEPPALONI;IANARO ANGELA;MOVIMENTO 5 STELLE;906;;
CEPPALONI;ERRICO FERNANDO;FORZA ITALIA;481;;
CEPPALONI;;LEGA;98;;
CEPPALONI;;FRATELLI D'ITALIA CON GIORGIA MELONI;48;;
CEPPALONI;;NOI CON L'ITALIA - UDC;14;;
CEPPALONI;VALENTINO CARMINE;PARTITO DEMOCRATICO;220;;
CEPPALONI;;CIVICA POPOLARE LORENZIN;90;;
CEPPALONI;;+EUROPA;9;;
CEPPALONI;;ITALIA EUROPA INSIEME;6;;
CEPPALONI;MAIO COSIMO;POTERE AL POPOLO!;37;;
CEPPALONI;CIERVO AMERICO;LIBERI E UGUALI;30;;
CEPPALONI;BORZILLO GIOVANNA;CASAPOUND ITALIA;17;;
CEPPALONI;MUNNO DEBORA;ITALIA AGLI ITALIANI;9;;
CEPPALONI;BOZZA ENRICO MARIA;10 VOLTE MEGLIO;7;;
CEPPALONI;NUZZO LUIGI;PARTITO COMUNISTA;8;;
CEPPALONI;LANGELLOTTI MARCO;IL POPOLO DELLA FAMIGLIA;5;;
CEPPALONI;MOLES ANTONELLA;LISTA DEL POPOLO PER LA COSTITUZIONE;3;;
CEPPALONI;POLCARO MIRIAM;PARTITO VALORE UMANO;2;;
CERRETO SANNITA;ERRICO FERNANDO;FORZA ITALIA;588;;
CERRETO SANNITA;;LEGA;140;;
CERRETO SANNITA;;FRATELLI D'ITALIA CON GIORGIA MELONI;94;;
CERRETO SANNITA;;NOI CON L'ITALIA - UDC;22;;
CERRETO SANNITA;IANARO ANGELA;MOVIMENTO 5 STELLE;756;;
CERRETO SANNITA;VALENTINO CARMINE;PARTITO DEMOCRATICO;318;;
CERRETO SANNITA;;CIVICA POPOLARE LORENZIN;91;;
CERRETO SANNITA;;+EUROPA;30;;
CERRETO SANNITA;;ITALIA EUROPA INSIEME;20;;
CERRETO SANNITA;CIERVO AMERICO;LIBERI E UGUALI;95;;
CERRETO SANNITA;MAIO COSIMO;POTERE AL POPOLO!;52;;
CERRETO SANNITA;MUNNO DEBORA;ITALIA AGLI ITALIANI;11;;
CERRETO SANNITA;BOZZA ENRICO MARIA;10 VOLTE MEGLIO;7;;
CERRETO SANNITA;NUZZO LUIGI;PARTITO COMUNISTA;8;;
CERRETO SANNITA;BORZILLO GIOVANNA;CASAPOUND ITALIA;6;;
CERRETO SANNITA;LANGELLOTTI MARCO;IL POPOLO DELLA FAMIGLIA;2;;
CERRETO SANNITA;MOLES ANTONELLA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
CERRETO SANNITA;POLCARO MIRIAM;PARTITO VALORE UMANO;1;;
CIRCELLO;IANARO ANGELA;MOVIMENTO 5 STELLE;658;;
CIRCELLO;ERRICO FERNANDO;FORZA ITALIA;280;;
CIRCELLO;;LEGA;74;;
CIRCELLO;;FRATELLI D'ITALIA CON GIORGIA MELONI;33;;
CIRCELLO;;NOI CON L'ITALIA - UDC;15;;
CIRCELLO;VALENTINO CARMINE;PARTITO DEMOCRATICO;257;;
CIRCELLO;;+EUROPA;5;;
CIRCELLO;;ITALIA EUROPA INSIEME;3;;
CIRCELLO;;CIVICA POPOLARE LORENZIN;3;;
CIRCELLO;CIERVO AMERICO;LIBERI E UGUALI;24;;
CIRCELLO;MAIO COSIMO;POTERE AL POPOLO!;15;;
