

Ente;Candidato;Liste/Gruppi;Voti lista;;
LAURO;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;1;;
LAURO;BLASI GENNARO;PARTITO VALORE UMANO;0;;
MANOCALZATI;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;917;;
MANOCALZATI;FOGLIA PIETRO;FORZA ITALIA;241;;
MANOCALZATI;;FRATELLI D'ITALIA CON GIORGIA MELONI;138;;
MANOCALZATI;;LEGA;95;;
MANOCALZATI;;NOI CON L'ITALIA - UDC;15;;
MANOCALZATI;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;240;;
MANOCALZATI;;+EUROPA;31;;
MANOCALZATI;;ITALIA EUROPA INSIEME;28;;
MANOCALZATI;;CIVICA POPOLARE LORENZIN;14;;
MANOCALZATI;PASCALE ANNAMARIA;LIBERI E UGUALI;61;;
MANOCALZATI;DELLA PIA ANTONIO;POTERE AL POPOLO!;30;;
MANOCALZATI;BELLO GIULIANO;CASAPOUND ITALIA;17;;
MANOCALZATI;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;9;;
MANOCALZATI;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;4;;
MANOCALZATI;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;4;;
MANOCALZATI;BLASI GENNARO;PARTITO VALORE UMANO;1;;
MANOCALZATI;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;0;;
MANOCALZATI;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
MARZANO DI NOLA;FOGLIA PIETRO;FORZA ITALIA;189;;
MARZANO DI NOLA;;FRATELLI D'ITALIA CON GIORGIA MELONI;101;;
MARZANO DI NOLA;;LEGA;23;;
MARZANO DI NOLA;;NOI CON L'ITALIA - UDC;9;;
MARZANO DI NOLA;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;300;;
MARZANO DI NOLA;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;189;;
MARZANO DI NOLA;;ITALIA EUROPA INSIEME;48;;
MARZANO DI NOLA;;CIVICA POPOLARE LORENZIN;8;;
MARZANO DI NOLA;;+EUROPA;2;;
MARZANO DI NOLA;PASCALE ANNAMARIA;LIBERI E UGUALI;25;;
MARZANO DI NOLA;DELLA PIA ANTONIO;POTERE AL POPOLO!;8;;
MARZANO DI NOLA;BELLO GIULIANO;CASAPOUND ITALIA;7;;
MARZANO DI NOLA;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;7;;
MARZANO DI NOLA;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;6;;
MARZANO DI NOLA;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;2;;
MARZANO DI NOLA;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;2;;
MARZANO DI NOLA;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;0;;
MARZANO DI NOLA;BLASI GENNARO;PARTITO VALORE UMANO;0;;
MERCOGLIANO;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;2824;;
MERCOGLIANO;FOGLIA PIETRO;FORZA ITALIA;878;;
MERCOGLIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;686;;
MERCOGLIANO;;LEGA;299;;
MERCOGLIANO;;NOI CON L'ITALIA - UDC;65;;
MERCOGLIANO;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;1067;;
MERCOGLIANO;;ITALIA EUROPA INSIEME;139;;
MERCOGLIANO;;+EUROPA;126;;
MERCOGLIANO;;CIVICA POPOLARE LORENZIN;60;;
MERCOGLIANO;PASCALE ANNAMARIA;LIBERI E UGUALI;277;;
MERCOGLIANO;DELLA PIA ANTONIO;POTERE AL POPOLO!;150;;
MERCOGLIANO;BELLO GIULIANO;CASAPOUND ITALIA;39;;
MERCOGLIANO;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;24;;
MERCOGLIANO;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;17;;
MERCOGLIANO;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;14;;
MERCOGLIANO;BLASI GENNARO;PARTITO VALORE UMANO;12;;
MERCOGLIANO;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;10;;
MERCOGLIANO;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;8;;
MONTEFALCIONE;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;942;;
MONTEFALCIONE;D'AGOSTINO ANGELO ANTONIO;ITALIA EUROPA INSIEME;260;;
MONTEFALCIONE;;PARTITO DEMOCRATICO;197;;
MONTEFALCIONE;;CIVICA POPOLARE LORENZIN;77;;
MONTEFALCIONE;;+EUROPA;12;;
MONTEFALCIONE;FOGLIA PIETRO;FORZA ITALIA;179;;
MONTEFALCIONE;;LEGA;58;;
MONTEFALCIONE;;FRATELLI D'ITALIA CON GIORGIA MELONI;31;;
MONTEFALCIONE;;NOI CON L'ITALIA - UDC;13;;
MONTEFALCIONE;PASCALE ANNAMARIA;LIBERI E UGUALI;39;;
MONTEFALCIONE;DELLA PIA ANTONIO;POTERE AL POPOLO!;26;;
MONTEFALCIONE;BELLO GIULIANO;CASAPOUND ITALIA;14;;
MONTEFALCIONE;CARBONELLI CATIA LIDIA;PARTITO COMUNISTA;11;;
MONTEFALCIONE;MARCOCCI GIANCARLO;IL POPOLO DELLA FAMIGLIA;8;;
MONTEFALCIONE;GILIBERTI MICHELE ANTONIO;ITALIA AGLI ITALIANI;6;;
MONTEFALCIONE;GODANO GIULIA;LISTA DEL POPOLO PER LA COSTITUZIONE;3;;
MONTEFALCIONE;BLASI GENNARO;PARTITO VALORE UMANO;2;;
MONTEFALCIONE;COVIELLO GIAMMARCO;10 VOLTE MEGLIO;1;;
MONTEFORTE IRPINO;GUBITOSA MICHELE;MOVIMENTO 5 STELLE;2825;;
MONTEFORTE IRPINO;FOGLIA PIETRO;FORZA ITALIA;959;;
MONTEFORTE IRPINO;;LEGA;352;;
MONTEFORTE IRPINO;;FRATELLI D'ITALIA CON GIORGIA MELONI;313;;
MONTEFORTE IRPINO;;NOI CON L'ITALIA - UDC;44;;
MONTEFORTE IRPINO;D'AGOSTINO ANGELO ANTONIO;PARTITO DEMOCRATICO;859;;
MONTEFORTE IRPINO;;CIVICA POPOLARE LORENZIN;204;;
MONTEFORTE IRPINO;;+EUROPA;84;;
